% ARFF file for Verbmobil
% 
@relation cart
%
% List of attributes:
% Duration is expressed in miliseconds
%
@attribute phoneme { a, a~, e, E, I, i, O, o, U, u, Y, y, 9, 2, a:, a~:, e:, E:, i:, o:, u:, y:, 2:, OY, aU, aI, @, 6, z, S, Z, C, x, N, Q, b, d, f, g, h, j, k, l, m, n, p, r, s, t,v }
@attribute filename string
@attribute phoneme_type { v, c }
@attribute art_manner { v, p, f, n, l, j, o }
@attribute init_pos_in_syl { y, n }
@attribute syl_part { onset, nucleus, coda, single }
@attribute syl_stress { p_stress, s_stress, none }
@attribute syl_place_in_w { w_initial, w_final, w_middle }
@attribute w_type { content_words, function_words, emph_content, emph_function, emph_cwords, emph_fwords, other }
@attribute syl_count_in_w numeric
@attribute w_pos_in_turn { w_initial, w_middle, w_final, single}
@attribute prev_p_type { v, c, none }
@attribute prev_p_artic { v, p, f, n, l, j, o, none }
@attribute foll_p_type { v, c, none }
@attribute foll_p_artic { v, p, f, n, l, j, o, none }
@attribute foll_p_voiced { v, y, n, none }
@attribute syl_part_foll_p { onset, nucleus, coda, single, none }
@attribute speech_rate numeric
@attribute duration numeric
%
@data
I, g379acn2_083_AKX_a.par, v, v, n, nucleus, none, w_final, content_words, 2, w_middle, c, f, c, f, n, coda, 56.6, 39.94
I, g379acn2_083_AKX_a.par, v, v, n, nucleus, none, w_initial, function_words, 1, w_middle, c, p, c, f, n, coda, 49.94, 29.94
I, g379acn2_083_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 3, w_middle, c, f, c, p, n, coda, 93.27, 79.94
I, g379acn2_083_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, emph_cwords, 6, w_final, c, o, c, n, n, coda, 83.27, 49.94
I, g379acn2_085_AKX_a.par, v, v, y, nucleus, p_stress, w_initial, function_words, 1, w_middle, c, f, c, f, n, coda, 69.94, 69.94
I, g379acn2_093_AKX_a.par, v, v, y, nucleus, p_stress, w_initial, function_words, 1, w_middle, c, f, c, f, n, coda, 89.94, 69.94
I, g379acn2_093_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 1, w_middle, c, n, c, f, n, coda, 44.94, 59.94
I, g379acn2_093_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 3, w_final, c, f, c, n, n, coda, 73.27, 39.94
I, g379acn2_096_AKX_a.par, v, v, n, nucleus, s_stress, w_middle, content_words, 4, w_final, c, f, c, n, n, onset, 72.44, 39.94
I, g379acn2_098_AKX_a.par, v, v, y, nucleus, p_stress, w_initial, function_words, 1, w_middle, c, f, c, f, n, coda, 59.94, 39.94
I, g379acn2_098_AKX_a.par, v, v, y, nucleus, p_stress, w_initial, function_words, 1, w_middle, c, l, c, f, n, coda, 37.44, 29.94
I, g379acn2_103_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 1, w_middle, c, f, c, n, n, coda, 43.27, 29.94
I, g379acn2_103_AKX_a.par, v, v, n, nucleus, none, w_initial, function_words, 1, w_middle, c, o, c, n, n, coda, 59.94, 89.94
I, g379acn2_103_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 1, w_middle, c, o, c, f, n, coda, 54.94, 69.94
I, g379acn2_103_AKX_a.par, v, v, n, nucleus, none, w_final, content_words, 3, w_middle, c, l, c, f, n, coda, 51.6, 29.94
I, g379acn2_103_AKX_a.par, v, v, n, nucleus, none, w_final, content_words, 3, w_middle, c, l, c, n, n, onset, 47.44, 29.94
I, g379acn2_106_AKX_a.par, v, v, y, nucleus, p_stress, w_initial, function_words, 1, w_middle, c, n, c, f, n, coda, 49.94, 49.94
I, g379acn2_106_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 2, w_middle, c, f, c, p, n, single, 69.94, 59.94
I, g379acn2_106_AKX_a.par, v, v, y, nucleus, p_stress, w_initial, function_words, 1, w_middle, c, p, c, f, n, coda, 39.94, 49.94
I, g379acn2_110_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 1, w_final, c, p, c, f, n, coda, 145.94, 89.94
I, g379acn2_112_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, content_words, 1, w_middle, c, p, c, f, n, coda, 103.94, 89.94
I, g379acn2_116_AKX_a.par, v, v, y, nucleus, none, w_final, content_words, 2, w_middle, c, n, c, f, n, coda, 49.94, 39.94
I, g379acn2_116_AKX_a.par, v, v, y, nucleus, p_stress, w_initial, function_words, 1, w_middle, c, p, c, n, n, coda, 49.94, 29.94
I, g379acn2_116_AKX_a.par, v, v, n, nucleus, p_stress, w_initial, function_words, 1, w_final, c, n, c, f, n, coda, 36.6, 49.94
I, g379acn2_119_AKX_a.par, v, v, n, nucleus, none, w_initial, function_words, 1, w_middle, c, p, c, f, n, coda, 53.27, 49.94
N, g376acn2_001_AKX_a.par, c, n, n, coda, s_stress, w_final, content_words, 3, w_middle, v, v, c, p, n, coda, 59.94, 69.94
N, g376acn2_005_AKX_a.par, c, n, y, onset, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 67.44, 69.94
N, g376acn2_009_AKX_a.par, c, n, n, coda, none, w_initial, content_words, 1, w_middle, v, v, none, none, none, none, 96.6, 419.94
N, g376acn2_013_AKX_a.par, c, n, y, single, none, w_final, content_words, 2, w_middle, v, v, c, n, n, onset, 63.27, 39.94
N, g376acn2_013_AKX_a.par, c, n, y, onset, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 52.44, 49.94
N, g376acn2_018_AKX_a.par, c, n, y, onset, none, w_middle, content_words, 3, w_middle, v, v, c, p, n, onset, 78.27, 139.94
N, g376acn2_022_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, p, c, f, n, single, 103.94, 119.94
N, g376acn2_024_AKX_a.par, c, n, y, onset, none, w_final, content_words, 2, w_middle, v, v, c, n, n, onset, 37.94, 49.94
N, g376acn2_024_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, p, y, onset, 64.94, 89.94
N, g376acn2_030_AKX_a.par, c, n, n, coda, s_stress, w_final, content_words, 3, w_middle, v, v, c, p, n, coda, 64.94, 69.94
N, g376acn2_030_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, v, v, v, nucleus, 81.6, 69.94
N, g376acn2_030_AKX_a.par, c, n, y, single, none, w_final, content_words, 2, w_middle, v, v, c, f, y, onset, 56.6, 29.94
N, g376acn2_030_AKX_a.par, c, n, y, coda, none, w_initial, content_words, 2, w_middle, c, p, none, none, none, none, 97.94, 169.94
N, g376acn2_039_AKX_a.par, c, n, n, coda, none, w_final, content_words, 4, w_middle, v, v, c, f, n, onset, 86.6, 139.94
N, g376acn2_041_AKX_a.par, c, n, n, onset, none, w_final, content_words, 3, w_middle, c, p, v, v, v, nucleus, 93.69, 79.94
N, g376acn2_053_AKX_a.par, c, n, n, coda, none, w_final, function_words, 2, w_middle, v, v, none, none, none, none, 157.94, 459.94
N, g376acn2_055_AKX_a.par, c, n, y, single, none, w_middle, content_words, 3, w_middle, v, v, c, f, y, onset, 47.94, 29.94
N, g376acn2_055_AKX_a.par, c, n, y, single, none, w_middle, content_words, 3, w_middle, v, v, c, f, y, onset, 73.94, 39.94
N, g376acn2_058_AKX_a.par, c, n, n, onset, none, w_final, content_words, 4, w_middle, c, p, c, o, n, onset, 64.94, 109.94
N, g376acn2_058_AKX_a.par, c, n, y, single, none, w_middle, function_words, 3, w_middle, v, v, c, f, y, onset, 94.1, 89.94
N, g376acn2_065_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, f, c, f, y, onset, 37.44, 39.94
N, g377acn2_002_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, f, c, f, y, single, 179.94, 499.94
N, g377acn2_006_AKX_a.par, c, n, y, onset, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 67.44, 39.94
N, g377acn2_008_AKX_a.par, c, n, y, single, none, w_middle, content_words, 3, w_middle, v, v, c, l, n, onset, 59.94, 49.94
N, g377acn2_008_AKX_a.par, c, n, y, onset, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 62.44, 49.94
N, g377acn2_008_AKX_a.par, c, n, y, single, none, w_middle, content_words, 3, w_middle, v, v, c, l, n, onset, 65.94, 39.94
N, g377acn2_012_AKX_a.par, c, n, y, single, none, w_final, content_words, 4, w_middle, v, v, v, v, v, nucleus, 56.6, 29.94
N, g377acn2_014_AKX_a.par, c, n, y, single, none, w_middle, content_words, 3, w_middle, v, v, c, l, n, onset, 43.94, 29.94
N, g377acn2_014_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, none, none, none, none, 121.6, 159.94
N, g377acn2_016_AKX_a.par, c, n, n, coda, none, w_final, content_words, 3, w_middle, v, v, none, none, none, none, 129.94, 359.94
N, g377acn2_024_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, p, none, none, none, none, 133.94, 219.94
N, g377acn2_024_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 3, w_middle, v, v, c, p, y, onset, 55.65, 89.94
N, g377acn2_024_AKX_a.par, c, n, y, single, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 179.94, 189.94
N, g377acn2_029_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, f, c, j, n, onset, 49.94, 29.94
N, g377acn2_029_AKX_a.par, c, n, y, single, none, w_final, function_words, 2, w_middle, v, v, c, p, n, onset, 73.27, 49.94
N, g377acn2_042_AKX_a.par, c, n, y, single, none, w_final, content_words, 2, w_middle, v, v, c, f, y, onset, 43.27, 29.94
N, g377acn2_059_AKX_a.par, c, n, y, single, none, w_middle, content_words, 3, w_middle, v, v, c, l, n, onset, 64.94, 39.94
N, g377acn2_063_AKX_a.par, c, n, y, single, none, w_final, content_words, 3, w_middle, v, v, c, f, y, onset, 88.51, 39.94
N, g377acn2_065_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, none, none, none, none, 29.94, 29.94
N, g377acn2_077_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, n, n, onset, 56.6, 69.94
N, g377acn2_081_AKX_a.par, c, n, n, onset, none, w_final, content_words, 3, w_middle, c, p, c, f, y, onset, 71.6, 29.94
N, g378acn2_020_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, p, none, none, none, none, 126.94, 219.94
N, g378acn2_020_AKX_a.par, c, n, y, single, none, w_middle, content_words, 3, w_middle, v, v, c, l, n, onset, 63.94, 69.94
N, g378acn2_025_AKX_a.par, c, n, y, onset, none, w_middle, content_words, 3, w_middle, v, v, c, p, n, onset, 91.94, 179.94
N, g378acn2_025_AKX_a.par, c, n, y, single, none, w_final, content_words, 2, w_middle, v, v, c, f, y, onset, 63.27, 39.94
N, g378acn2_036_AKX_a.par, c, n, y, single, none, w_middle, content_words, 3, w_middle, v, v, c, l, n, onset, 61.94, 69.94
N, g378acn2_036_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, p, v, v, v, nucleus, 87.94, 119.94
N, g378acn2_046_AKX_a.par, c, n, y, single, none, w_final, content_words, 2, w_middle, v, v, c, f, y, onset, 56.6, 29.94
N, g378acn2_056_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, f, c, f, y, onset, 49.94, 29.94
N, g378acn2_063_AKX_a.par, c, n, y, single, none, w_middle, content_words, 3, w_middle, v, v, c, f, y, onset, 75.94, 59.94
N, g378acn2_066_AKX_a.par, c, n, n, onset, none, w_middle, function_words, 4, w_middle, c, p, c, p, n, coda, 61.05, 39.94
N, g378acn2_089_AKX_a.par, c, n, y, single, none, w_middle, content_words, 3, w_middle, v, v, c, f, y, onset, 53.94, 59.94
N, g378acn2_094_AKX_a.par, c, n, y, single, none, w_middle, content_words, 3, w_middle, v, v, c, f, y, onset, 49.94, 29.94
N, g378acn2_094_AKX_a.par, c, n, y, single, none, w_middle, function_words, 3, w_final, v, v, c, f, y, onset, 73.27, 69.94
N, g378acn2_097_AKX_a.par, c, n, y, single, none, w_final, content_words, 2, w_middle, v, v, c, f, y, onset, 59.94, 29.94
N, g378acn2_097_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, p, y, onset, 133.27, 259.94
N, g379acn2_003_AKX_a.par, c, n, n, onset, none, w_final, content_words, 5, w_middle, c, f, c, n, n, onset, 77.94, 69.94
N, g379acn2_003_AKX_a.par, c, n, y, onset, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 79.94, 59.94
N, g379acn2_003_AKX_a.par, c, n, y, single, none, w_middle, content_words, 3, w_middle, v, v, c, l, n, onset, 45.94, 29.94
N, g379acn2_003_AKX_a.par, c, n, y, single, none, w_middle, content_words, 3, w_middle, v, v, c, l, n, onset, 59.94, 39.94
N, g379acn2_009_AKX_a.par, c, n, n, coda, none, w_final, content_words, 4, w_middle, v, v, none, none, none, none, 142.94, 649.94
N, g379acn2_011_AKX_a.par, c, n, y, onset, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 84.94, 89.94
N, g379acn2_015_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, p, y, onset, 64.94, 59.94
N, g379acn2_015_AKX_a.par, c, n, y, onset, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 102.44, 89.94
N, g379acn2_029_AKX_a.par, c, n, y, single, none, w_middle, content_words, 3, w_middle, v, v, c, l, n, onset, 52.44, 39.94
N, g379acn2_029_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, p, c, f, n, onset, 75.94, 39.94
N, g379acn2_032_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, p, none, none, none, none, 49.94, 59.94
N, g379acn2_032_AKX_a.par, c, n, y, single, none, w_middle, content_words, 3, w_final, v, v, c, f, y, onset, 85.94, 89.94
N, g379acn2_039_AKX_a.par, c, n, y, single, none, w_middle, content_words, 3, w_initial, v, v, c, l, n, onset, 53.27, 49.94
N, g379acn2_053_AKX_a.par, c, n, y, single, none, w_middle, content_words, 3, w_middle, v, v, c, l, n, onset, 45.94, 29.94
N, g379acn2_053_AKX_a.par, c, n, y, onset, none, w_final, content_words, 2, w_final, v, v, v, v, v, nucleus, 107.94, 69.94
N, g379acn2_070_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 1, w_middle, v, v, c, f, y, onset, 53.27, 49.94
N, g379acn2_070_AKX_a.par, c, n, n, onset, none, w_final, content_words, 2, w_middle, c, f, v, v, v, nucleus, 63.94, 39.94
N, g379acn2_083_AKX_a.par, c, n, y, single, none, w_middle, content_words, 3, w_middle, v, v, c, f, y, onset, 45.94, 39.94
N, g379acn2_085_AKX_a.par, c, n, n, coda, none, w_initial, function_words, 1, w_middle, v, v, none, none, none, none, 286.6, 279.94
N, g379acn2_093_AKX_a.par, c, n, n, coda, p_stress, w_initial, content_words, 3, w_final, v, v, c, p, y, onset, 73.27, 79.94
N, g379acn2_103_AKX_a.par, c, n, y, single, none, w_middle, content_words, 3, w_middle, v, v, c, l, n, onset, 51.6, 29.94
N, g379acn2_103_AKX_a.par, c, n, y, single, none, w_middle, content_words, 3, w_middle, v, v, c, l, n, onset, 47.44, 29.94
z, g376acn2_001_AKX_a.par, c, f, y, onset, none, w_middle, function_words, 3, w_middle, c, n, v, v, v, nucleus, 44.94, 39.94
z, g376acn2_003_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_initial, v, v, v, v, v, nucleus, 57.44, 39.94
z, g376acn2_005_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_initial, v, v, v, v, v, nucleus, 42.44, 39.94
z, g376acn2_007_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 44.94, 39.94
z, g376acn2_009_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 49.94, 29.94
z, g376acn2_009_AKX_a.par, c, f, y, onset, p_stress, w_initial, other, 6, w_middle, v, v, v, v, v, nucleus, 60.65, 29.94
z, g376acn2_009_AKX_a.par, c, f, y, onset, none, w_middle, other, 6, w_middle, c, n, v, v, v, nucleus, 60.65, 39.94
z, g376acn2_009_AKX_a.par, c, f, y, onset, none, w_middle, other, 5, w_middle, c, n, v, v, v, nucleus, 61.37, 29.94
z, g376acn2_013_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, c, l, v, v, v, nucleus, 44.94, 49.94
z, g376acn2_013_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, f, v, v, v, nucleus, 63.27, 49.94
z, g376acn2_018_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, c, f, v, v, v, nucleus, 51.94, 29.94
z, g376acn2_022_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 62.44, 39.94
z, g376acn2_022_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 89.94, 49.94
z, g376acn2_022_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, f, v, v, v, nucleus, 67.44, 29.94
z, g376acn2_024_AKX_a.par, c, f, y, single, none, w_initial, function_words, 1, w_middle, c, n, none, none, none, none, 29.94, 29.94
z, g376acn2_024_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 1, w_middle, v, v, v, v, v, nucleus, 79.94, 59.94
z, g376acn2_029_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, single, c, l, v, v, v, nucleus, 151.94, 119.94
z, g376acn2_030_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, c, l, v, v, v, nucleus, 52.44, 59.94
z, g376acn2_030_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, v, v, v, v, v, nucleus, 56.6, 79.94
z, g376acn2_035_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 44.94, 39.94
z, g376acn2_035_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 46.6, 39.94
z, g376acn2_039_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, c, l, v, v, v, nucleus, 195.94, 39.94
z, g376acn2_039_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 99.94, 119.94
z, g376acn2_039_AKX_a.par, c, f, y, onset, none, w_middle, emph_cwords, 4, w_middle, v, v, c, n, n, onset, 109.94, 89.94
z, g376acn2_039_AKX_a.par, c, f, y, onset, none, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 119.94, 29.94
z, g376acn2_041_AKX_a.par, c, f, n, onset, none, w_final, content_words, 2, w_middle, c, l, v, v, v, coda, 89.94, 49.94
z, g376acn2_041_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 1, w_middle, v, v, v, v, v, nucleus, 99.94, 89.94
z, g376acn2_041_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 63.27, 69.94
z, g376acn2_041_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 47.44, 39.94
z, g376acn2_044_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 33.27, 29.94
z, g376acn2_044_AKX_a.par, c, f, n, coda, p_stress, w_initial, emph_cwords, 1, w_middle, v, v, c, n, n, coda, 109.94, 79.94
z, g376acn2_044_AKX_a.par, c, f, y, onset, none, w_middle, emph_cwords, 4, w_middle, v, v, c, n, n, onset, 68.83, 39.94
z, g376acn2_046_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_final, v, v, v, v, v, nucleus, 99.94, 89.94
z, g376acn2_048_AKX_a.par, c, f, y, onset, none, w_middle, content_words, 4, w_middle, v, v, v, v, v, nucleus, 48.83, 59.94
z, g376acn2_048_AKX_a.par, c, f, y, onset, none, w_middle, emph_cwords, 4, w_middle, v, v, c, n, n, onset, 88.83, 59.94
z, g376acn2_053_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 2, w_middle, v, v, v, v, v, nucleus, 157.94, 29.94
z, g376acn2_053_AKX_a.par, c, f, y, onset, p_stress, w_middle, content_words, 3, w_middle, v, v, v, v, v, nucleus, 63.27, 49.94
z, g376acn2_055_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 184.94, 159.94
z, g376acn2_055_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, n, v, v, v, nucleus, 52.44, 59.94
z, g376acn2_055_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, c, l, v, v, v, nucleus, 52.44, 59.94
z, g376acn2_055_AKX_a.par, c, f, y, onset, none, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 54.94, 49.94
z, g376acn2_055_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 54.94, 39.94
z, g376acn2_058_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_initial, c, l, v, v, v, nucleus, 47.94, 29.94
z, g376acn2_058_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, c, l, v, v, v, nucleus, 52.44, 39.94
z, g376acn2_061_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 64.94, 49.94
z, g376acn2_061_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 53.27, 69.94
z, g376acn2_065_AKX_a.par, c, f, y, onset, none, w_initial, content_words, 1, w_final, c, f, v, v, v, nucleus, 139.94, 59.94
z, g376acn2_066_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, v, v, v, v, v, nucleus, 57.94, 79.94
z, g376acn2_066_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 106.6, 39.94
z, g376acn2_069_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 59.94, 49.94
z, g376acn2_069_AKX_a.par, c, f, y, onset, none, w_middle, other, 5, w_middle, c, n, v, v, v, nucleus, 70.49, 49.94
z, g377acn2_000_AKX_a.par, c, f, y, onset, none, w_middle, function_words, 3, w_middle, c, n, v, v, v, nucleus, 48.27, 49.94
z, g377acn2_000_AKX_a.par, c, f, y, onset, none, w_middle, function_words, 3, w_middle, v, v, v, v, v, nucleus, 33.94, 29.94
z, g377acn2_000_AKX_a.par, c, f, y, onset, p_stress, w_middle, content_words, 3, w_middle, v, v, v, v, v, nucleus, 75.65, 99.94
z, g377acn2_002_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_initial, v, v, v, v, v, nucleus, 39.94, 29.94
z, g377acn2_002_AKX_a.par, c, f, y, single, none, w_initial, function_words, 1, w_middle, c, n, none, none, none, none, 29.94, 29.94
z, g377acn2_002_AKX_a.par, c, f, y, onset, none, w_initial, content_words, 1, w_middle, c, p, v, v, v, nucleus, 54.94, 39.94
z, g377acn2_002_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_final, c, n, v, v, v, nucleus, 117.44, 39.94
z, g377acn2_006_AKX_a.par, c, f, y, onset, p_stress, w_initial, other, 6, w_initial, v, v, v, v, v, nucleus, 53.27, 99.94
z, g377acn2_008_AKX_a.par, c, f, y, onset, none, w_final, content_words, 3, w_middle, v, v, v, v, v, nucleus, 88.83, 49.94
z, g377acn2_012_AKX_a.par, c, f, y, onset, none, w_initial, content_words, 2, w_middle, c, f, v, v, v, nucleus, 47.94, 49.94
z, g377acn2_012_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, n, v, v, v, nucleus, 74.94, 79.94
z, g377acn2_014_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, n, v, v, v, nucleus, 46.6, 59.94
z, g377acn2_014_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 122.44, 59.94
z, g377acn2_014_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 69.94, 59.94
z, g377acn2_014_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, n, v, v, v, nucleus, 64.94, 49.94
z, g377acn2_020_AKX_a.par, c, f, y, onset, none, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 44.94, 59.94
z, g377acn2_024_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 62.44, 49.94
z, g377acn2_024_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, f, v, v, v, nucleus, 99.94, 29.94
z, g377acn2_024_AKX_a.par, c, f, y, onset, none, w_initial, content_words, 1, w_middle, c, n, v, v, v, nucleus, 74.94, 79.94
z, g377acn2_027_AKX_a.par, c, f, y, onset, none, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 44.94, 49.94
z, g377acn2_029_AKX_a.par, c, f, y, onset, none, w_initial, content_words, 1, w_middle, c, f, v, v, v, nucleus, 64.94, 49.94
z, g377acn2_029_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, n, v, v, v, nucleus, 88.27, 89.94
z, g377acn2_032_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, c, l, v, v, v, nucleus, 79.94, 79.94
z, g377acn2_032_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, n, v, v, v, nucleus, 61.6, 59.94
z, g377acn2_042_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 46.6, 49.94
z, g377acn2_042_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, n, v, v, v, nucleus, 66.6, 49.94
z, g377acn2_042_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, p, v, v, v, nucleus, 43.27, 29.94
z, g377acn2_045_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, p, v, v, v, nucleus, 117.44, 99.94
z, g377acn2_045_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, p, v, v, v, nucleus, 91.94, 119.94
z, g377acn2_050_AKX_a.par, c, f, y, onset, s_stress, w_final, content_words, 3, w_middle, v, v, v, v, v, nucleus, 106.6, 49.94
z, g377acn2_050_AKX_a.par, c, f, y, onset, p_stress, w_initial, function_words, 1, w_middle, v, v, v, v, v, nucleus, 39.94, 49.94
z, g377acn2_050_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, v, v, v, v, v, nucleus, 69.94, 69.94
z, g377acn2_057_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, v, v, v, v, v, nucleus, 56.6, 39.94
z, g377acn2_057_AKX_a.par, c, f, y, onset, p_stress, w_initial, content_words, 2, w_middle, c, n, v, v, v, nucleus, 51.6, 29.94
z, g377acn2_063_AKX_a.par, c, f, y, onset, none, w_final, content_words, 2, w_middle, c, l, v, v, v, nucleus, 91.94, 69.94
