% ARFF file for Verbmobil
% Phoneme: Q
%
@relation glottal_stop

% List of attributes:
%
% Duration is expressed in milliseconds
@attribute phoneme { Q }
@attribute filename string
@attribute speech_position { Start_word, Middle_word, End_word }
@attribute word { ITJ, APPO, PRF, PPER, KOUI, PIAT, CARD, APPRART, PWAV, PTKA, VAFIN, ORD, Unterkunfts, ART, NN, PIDAT, VVINF, PTKVZ, KON, VMFIN, APPR, PPOSAT, VVFIN, ADV, ADJD, NE, KOUS, SPELL, <aehm>, al, PIS, ADJA, PDS, <aeh>, VVPP,  }
@attribute pause { near_pause, no_pause }
@attribute stress { none, p_stress, s_stress }
@attribute overlapping { 1, 0 }
@attribute speech_rate_pho numeric
@attribute speech_rate_w numeric
@attribute speech_rate_msyl numeric
@attribute speech_rate_ksyl numeric
@attribute word_position {0, 1}
@attribute duration numeric

@data
Q, g413acn1_060_ALK.par, End_word, PIS, no_pause, p_stress, 0, 15.2, 1.5, 6.4, 8.5, 0, 99.94
Q, g413acn1_063_ALK.par, Middle_word, ITJ, no_pause, none, 0, 14.1, 0.9, 5.6, 7.0, 0, 29.94
Q, g413acn2_000_AKI.par, Middle_word, PTKVZ, no_pause, p_stress, 0, 12.1, 0.7, 5.7, 6.4, 0, 29.94
Q, g413acn2_000_AKI.par, Middle_word, <aehm>, no_pause, p_stress, 0, 12.1, 0.4, 5.7, 6.4, 0, 59.94
Q, g413acn2_000_AKI.par, Middle_word, PPER, no_pause, p_stress, 0, 12.1, 2.0, 5.7, 6.4, 0, 29.94
Q, g413acn2_000_AKI.par, Middle_word, PRF, no_pause, p_stress, 0, 12.1, 1.4, 5.7, 6.4, 0, 49.94
Q, g413acn2_004_AKI.par, Start_word, ADV, near_pause, p_stress, 0, 12.8, 0.9, 5.0, 5.7, 0, 39.94
Q, g413acn2_004_AKI.par, Middle_word, PIDAT, no_pause, p_stress, 0, 12.8, 0.6, 5.0, 5.7, 0, 29.94
Q, g413acn2_004_AKI.par, Middle_word, <aeh>, no_pause, p_stress, 0, 12.8, 0.6, 5.0, 5.7, 0, 29.94
Q, g413acn2_007_AKI.par, Middle_word, <aehm>, no_pause, p_stress, 0, 6.9, 0.4, 3.6, 3.9, 0, 69.94
Q, g413acn2_007_AKI.par, Middle_word, <aeh>, no_pause, p_stress, 0, 6.9, 0.2, 3.6, 3.9, 0, 539.94
Q, g413acn2_007_AKI.par, Middle_word, NN, no_pause, p_stress, 0, 6.9, 0.9, 3.6, 3.9, 0, 59.94
Q, g413acn2_007_AKI.par, End_word, ADJD, no_pause, none, 0, 6.9, 0.6, 3.6, 3.9, 0, 179.94
Q, g413acn2_010_AKI.par, Start_word, ITJ, near_pause, p_stress, 0, 10.8, 1.2, 4.0, 5.6, 0, 59.94
Q, g413acn2_010_AKI.par, End_word, <aehm>, no_pause, p_stress, 0, 10.8, 0.4, 4.0, 5.6, 0, 119.94
Q, g413acn2_012_AKI.par, Middle_word, ADV, no_pause, none, 0, 10.7, 0.7, 4.3, 5.3, 0, 69.94
Q, g413acn2_012_AKI.par, Middle_word, NN, no_pause, p_stress, 0, 10.7, 0.3, 4.3, 5.3, 0, 69.94
Q, g413acn2_012_AKI.par, Middle_word, ADV, no_pause, p_stress, 0, 10.7, 1.2, 4.3, 5.3, 0, 59.94
Q, g413acn2_012_AKI.par, Middle_word, ADJA, no_pause, p_stress, 0, 10.7, 1.4, 4.3, 5.3, 0, 39.94
Q, g413acn2_017_AKI.par, Middle_word, VAFIN, no_pause, p_stress, 0, 10.9, 1.0, 4.4, 4.4, 0, 49.94
Q, g413acn2_018_AKI.par, Middle_word, APPRART, no_pause, p_stress, 0, 9.0, 1.5, 3.6, 4.3, 0, 29.94
Q, g413acn2_018_AKI.par, Middle_word, PPER, no_pause, p_stress, 1, 9.0, 0.6, 3.6, 4.3, 0, 49.94
Q, g413acn2_018_AKI.par, End_word, <aehm>, no_pause, p_stress, 0, 9.0, 0.5, 3.6, 4.3, 0, 119.94
Q, g413acn2_024_AKI.par, Start_word, ITJ, near_pause, p_stress, 0, 4.0, 0.3, 3.2, 4.0, 0, 29.94
Q, g413acn2_025_AKI.par, Start_word, ITJ, near_pause, p_stress, 1, 1.8, 0.2, 1.8, 1.8, 0, 29.94
Q, g413acn2_026_AKI.par, Start_word, ITJ, near_pause, p_stress, 0, 11.7, 1.3, 4.3, 5.1, 0, 39.94
Q, g413acn2_026_AKI.par, Middle_word, PTKVZ, no_pause, p_stress, 0, 11.7, 1.0, 4.3, 5.1, 0, 39.94
Q, g413acn2_029_AKI.par, Middle_word, ADV, no_pause, p_stress, 0, 10.9, 1.7, 4.4, 5.5, 0, 49.94
Q, g413acn2_029_AKI.par, Middle_word, ADV, no_pause, p_stress, 0, 10.9, 2.0, 4.4, 5.5, 0, 49.94
Q, g413acn2_029_AKI.par, Middle_word, <aehm>, no_pause, p_stress, 0, 10.9, 0.3, 4.4, 5.5, 0, 99.94
Q, g413acn2_029_AKI.par, Middle_word, PPER, no_pause, p_stress, 0, 10.9, 1.3, 4.4, 5.5, 0, 99.94
Q, g413acn2_029_AKI.par, Middle_word, ADV, no_pause, p_stress, 0, 10.9, 1.4, 4.4, 5.5, 0, 99.94
Q, g413acn2_029_AKI.par, Middle_word, ADV, no_pause, p_stress, 0, 10.9, 0.8, 4.4, 5.5, 0, 79.94
Q, g413acn2_029_AKI.par, Middle_word, <aeh>, no_pause, p_stress, 0, 10.9, 0.8, 4.4, 5.5, 0, 69.94
Q, g413acn2_029_AKI.par, Middle_word, ADV, no_pause, p_stress, 0, 10.9, 0.9, 4.4, 5.5, 0, 29.94
Q, g413acn2_029_AKI.par, Middle_word, PPER, no_pause, p_stress, 0, 10.9, 1.6, 4.4, 5.5, 0, 29.94
Q, g413acn2_029_AKI.par, End_word, NN, no_pause, none, 0, 10.9, 0.4, 4.4, 5.5, 1, 379.94
Q, g413acn2_035_AKI.par, Middle_word, <aeh>, no_pause, p_stress, 0, 7.3, 0.5, 3.4, 4.0, 0, 129.94
Q, g413acn2_035_AKI.par, End_word, ADJD, no_pause, p_stress, 0, 7.3, 0.8, 3.4, 4.0, 0, 89.94
Q, g413acn2_037_AKI.par, Start_word, KON, near_pause, p_stress, 0, 9.9, 0.5, 5.0, 6.0, 0, 29.94
Q, g413acn2_037_AKI.par, Middle_word, APPR, no_pause, p_stress, 0, 9.9, 0.7, 5.0, 6.0, 0, 59.94
Q, g413acn2_037_AKI.par, Middle_word, <aeh>, no_pause, p_stress, 0, 9.9, 0.6, 5.0, 6.0, 0, 69.94
Q, g413acn2_037_AKI.par, Middle_word, NN, no_pause, p_stress, 0, 9.9, 0.8, 5.0, 6.0, 0, 69.94
Q, g413acn2_040_AKI.par, Start_word, ITJ, near_pause, p_stress, 0, 8.6, 0.5, 4.4, 5.0, 0, 29.94
Q, g413acn2_040_AKI.par, Middle_word, ADV, no_pause, p_stress, 0, 8.6, 0.4, 4.4, 5.0, 0, 129.94
Q, g413acn2_040_AKI.par, Middle_word, NN, no_pause, p_stress, 0, 8.6, 0.5, 4.4, 5.0, 0, 39.94
Q, g413acn2_040_AKI.par, Middle_word, <aehm>, no_pause, p_stress, 0, 8.6, 0.4, 4.4, 5.0, 0, 119.94
Q, g413acn2_040_AKI.par, Middle_word, APPR, no_pause, p_stress, 0, 8.6, 1.6, 4.4, 5.0, 0, 29.94
Q, g413acn2_040_AKI.par, Middle_word, VAFIN, no_pause, p_stress, 1, 8.6, 0.9, 4.4, 5.0, 0, 119.94
Q, g413acn2_040_AKI.par, Middle_word, ADJA, no_pause, p_stress, 0, 8.6, 1.0, 4.4, 5.0, 0, 199.94
Q, g413acn2_043_AKI.par, Middle_word, NN, no_pause, p_stress, 0, 11.0, 0.9, 4.7, 5.9, 0, 49.94
Q, g413acn2_043_AKI.par, Middle_word, NN, no_pause, p_stress, 0, 11.0, 1.0, 4.7, 5.9, 0, 189.94
Q, g413acn2_043_AKI.par, Middle_word, APPR, no_pause, p_stress, 0, 11.0, 2.5, 4.7, 5.9, 0, 39.94
Q, g413acn2_043_AKI.par, Middle_word, <aeh>, no_pause, p_stress, 0, 11.0, 1.1, 4.7, 5.9, 0, 39.94
Q, g413acn2_043_AKI.par, Middle_word, ADV, no_pause, p_stress, 0, 11.0, 1.5, 4.7, 5.9, 0, 89.94
Q, g413acn2_048_AKI.par, Middle_word, APPRART, no_pause, p_stress, 0, 11.3, 1.6, 4.6, 6.3, 0, 29.94
Q, g413acn2_048_AKI.par, Middle_word, APPR, no_pause, p_stress, 0, 11.3, 2.3, 4.6, 6.3, 0, 59.94
Q, g413acn2_048_AKI.par, Middle_word, CARD, no_pause, p_stress, 0, 11.3, 0.9, 4.6, 6.3, 0, 49.94
Q, g413acn2_048_AKI.par, Middle_word, KON, no_pause, p_stress, 0, 11.3, 1.0, 4.6, 6.3, 0, 69.94
Q, g413acn2_048_AKI.par, Middle_word, VVINF, no_pause, p_stress, 0, 11.3, 1.3, 4.6, 6.3, 0, 49.94
Q, g413acn2_053_AKI.par, Start_word, ITJ, near_pause, p_stress, 1, 2.4, 0.3, 2.4, 2.4, 0, 59.94
Q, g413acn2_054_AKI.par, Start_word, ADV, near_pause, p_stress, 0, 14.2, 1.4, 7.4, 9.3, 0, 99.94
Q, g413acn2_054_AKI.par, Middle_word, NN, no_pause, none, 0, 14.2, 0.9, 7.4, 9.3, 1, 29.94
Q, g413acn2_054_AKI.par, Middle_word, NE, no_pause, p_stress, 0, 14.2, 0.8, 7.4, 9.3, 0, 39.94
Q, g413acn2_056_AKI.par, Start_word, ITJ, near_pause, p_stress, 0, 5.4, 0.3, 3.0, 3.6, 0, 59.94
Q, g413acn2_061_AKI.par, Middle_word, VVFIN, no_pause, p_stress, 0, 11.5, 0.5, 4.7, 6.6, 0, 49.94
Q, g413acn2_061_AKI.par, Middle_word, <aeh>, no_pause, p_stress, 0, 11.5, 0.5, 4.7, 6.6, 0, 49.94
Q, g413acn2_065_AKI.par, Start_word, ITJ, near_pause, none, 1, 7.6, 0.6, 3.6, 3.6, 0, 29.94
Q, g419acn1_002_ALW.par, Middle_word, PPER, no_pause, p_stress, 0, 15.2, 1.7, 6.5, 8.1, 0, 39.94
Q, g419acn1_002_ALW.par, Middle_word, VVINF, no_pause, none, 0, 15.2, 1.1, 6.5, 8.1, 0, 29.94
Q, g419acn1_002_ALW.par, Middle_word, <aehm>, no_pause, p_stress, 0, 15.2, 0.8, 6.5, 8.1, 0, 79.94
Q, g419acn1_006_ALW.par, Start_word, <aehm>, near_pause, p_stress, 1, 0.0, 0.3, 0.0, 2.0, 0, 59.94
Q, g419acn1_007_ALW.par, Start_word, ADV, near_pause, p_stress, 0, 12.4, 0.9, 4.7, 5.9, 0, 39.94
Q, g419acn1_007_ALW.par, Middle_word, <aehm>, no_pause, p_stress, 0, 12.4, 0.4, 4.7, 5.9, 0, 109.94
Q, g419acn1_007_ALW.par, Middle_word, KON, no_pause, p_stress, 0, 12.4, 1.4, 4.7, 5.9, 0, 69.94
Q, g419acn1_009_ALW.par, Middle_word, ADV, no_pause, none, 0, 9.8, 1.3, 3.4, 3.8, 0, 39.94
Q, g419acn1_016_ALW.par, Middle_word, ADV, no_pause, none, 0, 17.7, 1.2, 8.0, 10.7, 0, 29.94
Q, g419acn1_018_ALW.par, Start_word, ITJ, near_pause, none, 0, 14.0, 0.8, 5.6, 6.5, 0, 29.94
Q, g419acn1_018_ALW.par, Start_word, KON, no_pause, p_stress, 0, 14.0, 0.5, 5.6, 6.5, 0, 89.94
Q, g419acn1_018_ALW.par, Middle_word, APPR, no_pause, p_stress, 0, 14.0, 0.5, 5.6, 6.5, 0, 59.94
Q, g419acn1_018_ALW.par, Middle_word, ADV, no_pause, p_stress, 0, 14.0, 0.8, 5.6, 6.5, 0, 89.94
Q, g419acn1_018_ALW.par, Middle_word, PPER, no_pause, p_stress, 0, 14.0, 2.5, 5.6, 6.5, 0, 29.94
Q, g419acn1_018_ALW.par, Middle_word, PPER, no_pause, p_stress, 0, 14.0, 2.0, 5.6, 6.5, 0, 49.94
Q, g419acn1_018_ALW.par, Middle_word, VAFIN, no_pause, p_stress, 0, 14.0, 1.6, 5.6, 6.5, 0, 69.94
Q, g419acn1_018_ALW.par, Middle_word, ADV, no_pause, none, 0, 14.0, 1.6, 5.6, 6.5, 0, 39.94
Q, g419acn1_018_ALW.par, Middle_word, KON, no_pause, p_stress, 0, 14.0, 0.5, 5.6, 6.5, 0, 29.94
Q, g419acn1_018_ALW.par, Middle_word, APPRART, no_pause, p_stress, 0, 14.0, 0.9, 5.6, 6.5, 0, 79.94
Q, g419acn1_032_ALW.par, Middle_word, ADJD, no_pause, p_stress, 0, 15.8, 1.3, 6.4, 8.1, 0, 59.94
Q, g419acn1_041_ALW.par, Start_word, PPER, near_pause, p_stress, 0, 15.4, 2.8, 6.5, 8.1, 0, 29.94
Q, g419acn1_041_ALW.par, Middle_word, PPER, no_pause, p_stress, 0, 15.4, 1.3, 6.5, 8.1, 0, 29.94
Q, g419acn1_041_ALW.par, Middle_word, PTKA, no_pause, p_stress, 0, 15.4, 1.6, 6.5, 8.1, 0, 49.94
Q, g419acn1_055_ALW.par, Start_word, PIS, near_pause, p_stress, 1, 15.2, 1.4, 6.3, 6.8, 0, 59.94
Q, g419acn2_000_ALX.par, Middle_word, NN, no_pause, p_stress, 0, 12.8, 0.8, 5.7, 6.2, 0, 69.94
Q, g419acn2_000_ALX.par, Middle_word, PPER, no_pause, p_stress, 0, 12.8, 1.7, 5.7, 6.2, 0, 79.94
Q, g419acn2_000_ALX.par, Middle_word, PIAT, no_pause, p_stress, 0, 12.8, 1.5, 5.7, 6.2, 0, 39.94
Q, g419acn2_000_ALX.par, Middle_word, <aehm>, no_pause, p_stress, 0, 12.8, 0.8, 5.7, 6.2, 0, 39.94
Q, g419acn2_000_ALX.par, Middle_word, PTKVZ, no_pause, p_stress, 0, 12.8, 0.8, 5.7, 6.2, 0, 59.94
Q, g419acn2_000_ALX.par, Middle_word, APPRART, no_pause, p_stress, 0, 12.8, 0.8, 5.7, 6.2, 0, 59.94
Q, g419acn2_000_ALX.par, Middle_word, <aehm>, no_pause, p_stress, 0, 12.8, 0.8, 5.7, 6.2, 0, 89.94
Q, g419acn2_004_ALX.par, Start_word, ITJ, near_pause, p_stress, 0, 16.7, 1.6, 10.0, 10.0, 0, 59.94
Q, g419acn2_005_ALX.par, Middle_word, PPER, no_pause, p_stress, 0, 13.1, 0.7, 5.8, 8.3, 0, 69.94
Q, g419acn2_008_ALX.par, Middle_word, PPER, no_pause, p_stress, 0, 11.7, 1.4, 4.7, 5.3, 0, 59.94
Q, g419acn2_008_ALX.par, Middle_word, NN, no_pause, p_stress, 0, 11.7, 1.1, 4.7, 5.3, 0, 79.94
Q, g419acn2_008_ALX.par, Middle_word, ADV, no_pause, none, 0, 11.7, 0.8, 4.7, 5.3, 0, 79.94
Q, g419acn2_008_ALX.par, Middle_word, APPRART, no_pause, p_stress, 0, 11.7, 1.6, 4.7, 5.3, 0, 39.94
Q, g419acn2_008_ALX.par, Middle_word, <aehm>, no_pause, p_stress, 0, 11.7, 0.7, 4.7, 5.3, 0, 69.94
Q, g419acn2_008_ALX.par, Middle_word, <aehm>, no_pause, p_stress, 0, 11.7, 0.4, 4.7, 5.3, 0, 149.94
Q, g419acn2_011_ALX.par, Middle_word, KON, no_pause, p_stress, 0, 13.7, 1.5, 5.4, 6.0, 0, 39.94
Q, g419acn2_014_ALX.par, Start_word, ADV, near_pause, p_stress, 0, 16.0, 1.8, 7.4, 8.4, 0, 49.94
Q, g419acn2_014_ALX.par, End_word, PTKVZ, no_pause, p_stress, 0, 16.0, 0.8, 7.4, 8.4, 0, 49.94
Q, g419acn2_022_ALX.par, Middle_word, VAFIN, no_pause, p_stress, 0, 13.2, 1.9, 4.9, 4.9, 0, 29.94
Q, g419acn2_024_ALX.par, Middle_word, KON, no_pause, p_stress, 0, 15.3, 1.8, 6.0, 7.7, 0, 49.94
Q, g419acn2_024_ALX.par, Middle_word, <aehm>, no_pause, p_stress, 0, 15.3, 0.5, 6.0, 7.7, 0, 99.94
Q, g419acn2_024_ALX.par, Middle_word, VVINF, no_pause, p_stress, 0, 15.3, 0.4, 6.0, 7.7, 0, 29.94
Q, g419acn2_024_ALX.par, Middle_word, ADV, no_pause, p_stress, 0, 15.3, 0.9, 6.0, 7.7, 0, 79.94
Q, g419acn2_026_ALX.par, Middle_word, APPR, no_pause, none, 0, 14.1, 1.2, 5.5, 6.7, 0, 49.94
Q, g419acn2_026_ALX.par, Middle_word, APPRART, no_pause, p_stress, 0, 14.1, 1.3, 5.5, 6.7, 0, 99.94
Q, g419acn2_026_ALX.par, Middle_word, <aehm>, no_pause, p_stress, 0, 14.1, 0.9, 5.5, 6.7, 0, 59.94
Q, g419acn2_030_ALX.par, Middle_word, ADV, no_pause, p_stress, 0, 16.3, 1.6, 6.5, 8.9, 0, 119.94
Q, g419acn2_030_ALX.par, Middle_word, APPRART, no_pause, p_stress, 0, 16.3, 1.1, 6.5, 8.9, 0, 69.94
Q, g419acn2_030_ALX.par, Middle_word, KON, no_pause, p_stress, 0, 16.3, 0.8, 6.5, 8.9, 0, 109.94
Q, g419acn2_030_ALX.par, Middle_word, <aeh>, no_pause, p_stress, 0, 16.3, 1.1, 6.5, 8.9, 0, 29.94
Q, g419acn2_037_ALX.par, Middle_word, ADV, no_pause, p_stress, 0, 13.8, 1.8, 5.7, 7.1, 0, 69.94
Q, g419acn2_037_ALX.par, Middle_word, VAFIN, no_pause, p_stress, 0, 13.8, 0.4, 5.7, 7.1, 0, 69.94
Q, g419acn2_037_ALX.par, Middle_word, <aehm>, no_pause, p_stress, 0, 13.8, 0.6, 5.7, 7.1, 0, 69.94
Q, g419acn2_037_ALX.par, Middle_word, ADV, no_pause, none, 0, 13.8, 0.6, 5.7, 7.1, 0, 59.94
Q, g419acn2_037_ALX.par, Middle_word, <aehm>, no_pause, p_stress, 0, 13.8, 0.7, 5.7, 7.1, 0, 79.94
Q, g419acn2_037_ALX.par, Middle_word, ADV, no_pause, p_stress, 0, 13.8, 1.7, 5.7, 7.1, 0, 99.94
Q, g419acn2_037_ALX.par, Middle_word, ADV, no_pause, none, 0, 13.8, 0.7, 5.7, 7.1, 0, 39.94
Q, g419acn2_037_ALX.par, Middle_word, <aehm>, no_pause, p_stress, 0, 13.8, 0.7, 5.7, 7.1, 0, 79.94
Q, g419acn2_037_ALX.par, Middle_word, ADJD, no_pause, p_stress, 0, 13.8, 0.9, 5.7, 7.1, 0, 49.94
Q, g419acn2_037_ALX.par, Middle_word, ADJA, no_pause, p_stress, 0, 13.8, 1.4, 5.7, 7.1, 0, 29.94
Q, g419acn2_037_ALX.par, Middle_word, <aeh>, no_pause, p_stress, 0, 13.8, 0.6, 5.7, 7.1, 0, 59.94
Q, g419acn2_037_ALX.par, Middle_word, ADV, no_pause, none, 0, 13.8, 1.2, 5.7, 7.1, 0, 29.94
Q, g419acn2_037_ALX.par, Middle_word, KON, no_pause, p_stress, 0, 13.8, 1.6, 5.7, 7.1, 0, 39.94
Q, g419acn2_037_ALX.par, Middle_word, ADV, no_pause, p_stress, 0, 13.8, 1.3, 5.7, 7.1, 0, 89.94
Q, g419acn2_040_ALX.par, Start_word, PPER, near_pause, p_stress, 0, 21.8, 2.8, 8.7, 8.7, 0, 29.94
Q, g419acn2_042_ALX.par, Start_word, NN, near_pause, p_stress, 1, 14.9, 0.6, 5.9, 7.9, 0, 29.94
Q, g419acn2_042_ALX.par, Middle_word, PTKVZ, no_pause, p_stress, 0, 14.9, 0.8, 5.9, 7.9, 0, 49.94
Q, g419acn2_042_ALX.par, Middle_word, ART, no_pause, p_stress, 0, 14.9, 1.3, 5.9, 7.9, 0, 29.94
Q, g419acn2_042_ALX.par, End_word, ADJD, no_pause, none, 0, 14.9, 1.4, 5.9, 7.9, 0, 39.94
Q, g419acn2_045_ALX.par, Middle_word, KON, no_pause, p_stress, 0, 15.4, 0.7, 6.6, 8.9, 0, 89.94
Q, g419acn2_045_ALX.par, Middle_word, <aehm>, no_pause, p_stress, 0, 15.4, 0.5, 6.6, 8.9, 0, 39.94
Q, g419acn2_045_ALX.par, Middle_word, ADJD, no_pause, none, 0, 15.4, 1.2, 6.6, 8.9, 0, 29.94
Q, g419acn2_045_ALX.par, Middle_word, <aeh>, no_pause, p_stress, 0, 15.4, 1.6, 6.6, 8.9, 0, 39.94
Q, g419acn2_045_ALX.par, Middle_word, <aehm>, no_pause, p_stress, 0, 15.4, 0.7, 6.6, 8.9, 0, 39.94
Q, g419acn2_045_ALX.par, End_word, VVINF, no_pause, p_stress, 0, 15.4, 0.8, 6.6, 8.9, 0, 29.94
Q, g419acn2_049_ALX.par, Middle_word, NN, no_pause, none, 0, 15.8, 1.3, 5.8, 7.7, 1, 29.94
Q, g419acn2_051_ALX.par, Middle_word, PPER, no_pause, p_stress, 0, 14.1, 2.3, 5.8, 6.9, 0, 49.94
Q, g419acn2_051_ALX.par, Middle_word, ADV, no_pause, none, 0, 14.1, 1.1, 5.8, 6.9, 0, 79.94
Q, g419acn2_054_ALX.par, Middle_word, <aeh>, no_pause, p_stress, 0, 17.1, 1.6, 7.5, 10.1, 0, 79.94
Q, g424acn1_003_AMA.par, Start_word, NN, near_pause, s_stress, 0, 10.2, 1.0, 4.2, 5.1, 0, 39.94
Q, g424acn1_003_AMA.par, Middle_word, <aehm>, no_pause, p_stress, 0, 10.2, 0.4, 4.2, 5.1, 0, 79.94
Q, g424acn1_013_AMA.par, Start_word, <aehm>, near_pause, p_stress, 0, 12.1, 0.3, 5.4, 6.0, 0, 59.94
Q, g424acn1_013_AMA.par, Start_word, PPER, no_pause, p_stress, 0, 12.1, 1.7, 5.4, 6.0, 0, 59.94
Q, g424acn1_015_AMA.par, Start_word, PPER, near_pause, p_stress, 0, 14.6, 1.6, 6.9, 9.2, 0, 39.94
Q, g424acn1_021_AMA.par, Start_word, APPR, no_pause, p_stress, 0, 15.6, 2.3, 7.8, 8.9, 0, 29.94
Q, g424acn1_025_AMA.par, Start_word, VVINF, near_pause, p_stress, 0, 10.4, 0.2, 4.6, 5.5, 0, 69.94
Q, g424acn1_025_AMA.par, Middle_word, VAFIN, no_pause, p_stress, 0, 10.4, 1.1, 4.6, 5.5, 0, 59.94
Q, g424acn1_027_AMA.par, Start_word, KON, no_pause, p_stress, 0, 13.4, 1.2, 5.0, 6.7, 0, 59.94
Q, g424acn1_035_AMA.par, End_word, PIS, no_pause, p_stress, 0, 10.5, 1.4, 4.9, 4.9, 0, 69.94
Q, g424acn2_002_AMB.par, Start_word, ADV, near_pause, p_stress, 0, 14.6, 1.6, 6.5, 8.0, 0, 29.94
Q, g424acn2_002_AMB.par, Middle_word, ADV, no_pause, p_stress, 0, 14.6, 1.5, 6.5, 8.0, 0, 89.94
Q, g424acn2_002_AMB.par, Middle_word, ORD, no_pause, p_stress, 0, 14.6, 1.5, 6.5, 8.0, 0, 69.94
Q, g424acn2_006_AMB.par, Start_word, KON, near_pause, p_stress, 0, 16.8, 1.3, 6.3, 7.6, 0, 49.94
Q, g424acn2_008_AMB.par, Start_word, KON, near_pause, p_stress, 0, 17.3, 2.1, 6.7, 8.7, 0, 39.94
Q, g424acn2_018_AMB.par, Start_word, APPR, near_pause, p_stress, 0, 11.4, 1.4, 7.1, 8.6, 0, 59.94
Q, g424acn2_020_AMB.par, Start_word, ADV, near_pause, p_stress, 0, 14.3, 1.7, 6.9, 8.9, 0, 79.94
Q, g424acn2_024_AMB.par, Middle_word, ITJ, no_pause, none, 0, 11.7, 0.6, 5.3, 7.5, 0, 39.94
Q, g424acn2_031_AMB.par, Start_word, KON, no_pause, p_stress, 0, 10.9, 0.7, 4.3, 6.3, 0, 39.94
Q, g424acn2_031_AMB.par, Middle_word, <aehm>, no_pause, p_stress, 0, 10.9, 0.4, 4.3, 6.3, 0, 69.94
Q, g424acn2_033_AMB.par, Middle_word, ADV, no_pause, p_stress, 0, 14.4, 1.3, 5.4, 7.8, 0, 119.94
Q, g424acn2_033_AMB.par, End_word, APPRART, no_pause, p_stress, 0, 14.4, 1.7, 5.4, 7.8, 0, 69.94
Q, g428acn1_000_AMC.par, End_word, PPOSAT, no_pause, p_stress, 0, 8.6, 0.7, 3.7, 4.4, 0, 39.94
Q, g428acn1_003_AMC.par, Start_word, ADV, near_pause, p_stress, 0, 10.9, 1.5, 4.7, 5.5, 0, 29.94
Q, g428acn1_003_AMC.par, Middle_word, ORD, no_pause, p_stress, 0, 10.9, 0.5, 4.7, 5.5, 0, 69.94
Q, g428acn1_003_AMC.par, Middle_word, APPRART, no_pause, p_stress, 0, 10.9, 2.3, 4.7, 5.5, 0, 49.94
Q, g428acn1_005_AMC.par, Start_word, PPER, no_pause, p_stress, 0, 10.7, 1.6, 4.5, 5.6, 0, 29.94
Q, g428acn1_005_AMC.par, Middle_word, APPRART, no_pause, p_stress, 0, 10.7, 1.4, 4.5, 5.6, 0, 39.94
Q, g428acn1_005_AMC.par, Middle_word, CARD, no_pause, p_stress, 0, 10.7, 0.7, 4.5, 5.6, 0, 59.94
Q, g428acn1_005_AMC.par, Middle_word, NN, no_pause, p_stress, 0, 10.7, 0.8, 4.5, 5.6, 0, 89.94
Q, g428acn1_005_AMC.par, Middle_word, ADV, no_pause, none, 0, 10.7, 0.7, 4.5, 5.6, 0, 69.94
Q, g428acn1_009_AMC.par, Middle_word, ORD, no_pause, p_stress, 0, 14.3, 0.9, 4.9, 5.6, 0, 39.94
Q, g428acn1_012_AMC.par, Start_word, ART, near_pause, p_stress, 0, 10.0, 0.2, 3.9, 4.7, 0, 59.94
Q, g428acn1_012_AMC.par, Middle_word, APPR, no_pause, p_stress, 0, 10.0, 0.4, 3.9, 4.7, 0, 119.94
Q, g428acn1_012_AMC.par, Middle_word, VVINF, no_pause, p_stress, 0, 10.0, 0.6, 3.9, 4.7, 0, 49.94
Q, g428acn1_012_AMC.par, Middle_word, KON, no_pause, p_stress, 0, 10.0, 1.8, 3.9, 4.7, 0, 49.94
Q, g428acn1_012_AMC.par, Middle_word, ADV, no_pause, p_stress, 0, 10.0, 0.7, 3.9, 4.7, 0, 49.94
Q, g428acn1_014_AMC.par, Middle_word, PPER, no_pause, p_stress, 0, 9.8, 1.3, 4.3, 4.8, 0, 29.94
Q, g428acn1_014_AMC.par, Middle_word, ADV, no_pause, none, 0, 9.8, 0.8, 4.3, 4.8, 0, 49.94
Q, g428acn1_014_AMC.par, Middle_word, ADV, no_pause, p_stress, 0, 9.8, 0.7, 4.3, 4.8, 0, 199.94
Q, g428acn1_025_AMC.par, Middle_word, ORD, no_pause, p_stress, 0, 10.8, 0.8, 4.3, 5.6, 0, 29.94
Q, g428acn1_025_AMC.par, Middle_word, APPRART, no_pause, p_stress, 0, 10.8, 0.6, 4.3, 5.6, 0, 129.94
Q, g428acn1_025_AMC.par, Middle_word, APPR, no_pause, p_stress, 0, 10.8, 0.4, 4.3, 5.6, 0, 69.94
Q, g428acn1_025_AMC.par, Middle_word, PPER, no_pause, p_stress, 0, 10.8, 1.6, 4.3, 5.6, 0, 29.94
Q, g428acn1_031_AMC.par, Middle_word, <aehm>, no_pause, p_stress, 0, 9.5, 0.4, 3.7, 5.1, 0, 69.94
Q, g428acn1_031_AMC.par, Middle_word, APPRART, no_pause, p_stress, 0, 9.5, 1.5, 3.7, 5.1, 0, 39.94
Q, g428acn1_036_AMC.par, Start_word, APPR, near_pause, none, 0, 15.5, 1.5, 8.7, 9.7, 0, 29.94
Q, g428acn2_002_AMD.par, Start_word, ADV, near_pause, p_stress, 0, 12.3, 1.7, 5.7, 7.0, 0, 39.94
