% ARFF file for Verbmobil
% Phoneme: all_vowels
%
@relation all_vowels

% List of attributes:
%
% Duration is expressed in milliseconds
@attribute phoneme { a, a~, e, E, I, i, O, o, U, u, Y, y, 9, 2, @, 6, a:, a~:, e:, E:, i:, o:, u:, y:, 2:, OY, aU, aI }
@attribute filename string
@attribute speech_position { Start_word, Middle_word, End_word }
@attribute word { ze, PDS, gla, g, gib, t, ADJD, fuen, APPRART, KOKOM, VAFIN, Zu, wa, v, ADV, PRELS, ART, VMFIN, VVIZU, KOUS, APPO, Unterkunfts, PWAT, VAINF, Bla-Damm, m, f, ge, PRF, Marriott-Ho, Flugzeig, VVIMP, TRUNC, Au, ORD, dorten, VVPP, Fro, PTKA, PTKNEG, Ma, de, PTKVZ, VVFIN, VAPP, he, Prinzen, PWAV, Flieg, PIS, Mittw, APPR, CARD, PAV, <aehm>, PIDAT, tschamtatam, Flu, h, no, PTKANT, PPOSAT, VMINF, ueber, <aeh>, PTKZU, PPER, FW, PDAT, ADJA, so, PWS, PIAT, NN, mo, VVINF, Mont, ITJ, Rueckf, Wieder, to, bescha, k, KON, KOUI, Anfa, schlech, SPELL, Rueckscha, NE, al, F, au,  }
@attribute pause { near_pause, no_pause }
@attribute stress { none, p_stress, s_stress }
@attribute overlapping { overlapped, not_overlapped }
@attribute speech_rate_pho numeric
@attribute speech_rate_w numeric
@attribute speech_rate_msyl numeric
@attribute speech_rate_ksyl numeric
@attribute duration numeric

@data
u:, g325acn1_026_AJV.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 9.6, 185.9, 4.0, 4.3, 109.94
u:, g325acn1_026_AJV.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 9.6, 185.9, 4.0, 4.3, 139.94
u:, g325acn1_026_AJV.par, End_word, NN, no_pause, p_stress, not_overlapped, 9.6, 185.9, 4.0, 4.3, 39.94
u:, g325acn1_032_AJV.par, Middle_word, PTKA, no_pause, p_stress, not_overlapped, 13.5, 258.7, 5.1, 5.7, 39.94
u:, g325acn1_035_AJV.par, Start_word, ADJD, near_pause, p_stress, not_overlapped, 5.6, 96.0, 2.4, 2.4, 109.94
u:, g325acn1_037_AJV.par, Start_word, ADJD, no_pause, p_stress, not_overlapped, 12.2, 201.4, 4.9, 5.2, 119.94
u:, g325acn2_001_AJW.par, Start_word, ADJA, no_pause, p_stress, not_overlapped, 15.7, 294.4, 6.4, 7.4, 39.94
u:, g325acn2_013_AJW.par, End_word, NN, no_pause, p_stress, not_overlapped, 13.1, 280.6, 6.5, 7.5, 99.94
u:, g325acn2_015_AJW.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 11.4, 199.3, 4.5, 5.2, 159.94
u:, g325acn2_015_AJW.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 11.4, 199.3, 4.5, 5.2, 89.94
u:, g325acn2_015_AJW.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 11.4, 199.3, 4.5, 5.2, 79.94
u:, g325acn2_015_AJW.par, End_word, NN, no_pause, p_stress, overlapped, 11.4, 199.3, 4.5, 5.2, 69.94
u:, g325acn2_021_AJW.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 17.3, 280.7, 6.8, 7.0, 79.94
u:, g325acn2_023_AJW.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 11.9, 175.0, 4.7, 5.0, 79.94
u:, g325acn2_025_AJW.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 15.4, 227.0, 5.8, 6.4, 49.94
u:, g325acn2_028_AJW.par, Start_word, NN, no_pause, p_stress, not_overlapped, 13.1, 224.8, 5.3, 6.1, 54.94
u:, g325acn2_028_AJW.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 13.1, 224.8, 5.3, 6.1, 49.94
u:, g325acn2_031_AJW.par, End_word, NN, no_pause, p_stress, not_overlapped, 9.8, 125.1, 3.6, 4.2, 39.94
u:, g325acn2_034_AJW.par, Start_word, ADJD, no_pause, p_stress, not_overlapped, 14.7, 202.0, 5.5, 6.1, 129.94
u:, g325acn2_034_AJW.par, End_word, NN, no_pause, p_stress, not_overlapped, 14.7, 202.0, 5.5, 6.1, 59.94
u:, g325acn2_038_AJW.par, End_word, NN, no_pause, p_stress, overlapped, 14.5, 237.1, 5.3, 6.6, 89.94
u:, g325acn2_042_AJW.par, Start_word, ADJD, near_pause, p_stress, overlapped, 12.9, 193.7, 5.2, 5.2, 49.94
u:, g331acn1_004_AJY.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 15.3, 257.9, 6.1, 7.2, 79.94
u:, g331acn1_006_AJY.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 15.9, 274.8, 6.3, 7.0, 119.94
u:, g331acn1_006_AJY.par, End_word, NN, no_pause, p_stress, not_overlapped, 15.9, 274.8, 6.3, 7.0, 59.94
u:, g331acn1_009_AJY.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 15.4, 239.8, 5.7, 6.4, 59.94
u:, g331acn1_009_AJY.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 15.4, 239.8, 5.7, 6.4, 79.94
u:, g331acn1_009_AJY.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 15.4, 239.8, 5.7, 6.4, 39.94
u:, g331acn1_009_AJY.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 15.4, 239.8, 5.7, 6.4, 39.94
u:, g331acn1_012_AJY.par, End_word, NN, no_pause, p_stress, not_overlapped, 17.5, 252.0, 6.3, 7.4, 39.94
u:, g331acn1_014_AJY.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 17.1, 250.3, 5.7, 6.4, 39.94
u:, g331acn1_014_AJY.par, End_word, NN, no_pause, p_stress, not_overlapped, 17.1, 250.3, 5.7, 6.4, 59.94
u:, g331acn1_016_AJY.par, End_word, NN, no_pause, none, not_overlapped, 9.4, 140.7, 3.1, 3.1, 119.94
u:, g331acn1_018_AJY.par, Start_word, NN, no_pause, p_stress, not_overlapped, 12.3, 277.1, 6.2, 6.2, 49.94
u:, g331acn1_019_AJY.par, Start_word, ADJD, near_pause, p_stress, not_overlapped, 15.1, 187.7, 5.2, 5.7, 109.94
u:, g331acn1_021_AJY.par, Start_word, ADJD, near_pause, p_stress, not_overlapped, 13.3, 286.0, 4.8, 5.7, 109.94
u:, g331acn1_021_AJY.par, Middle_word, VVFIN, no_pause, p_stress, not_overlapped, 13.3, 286.0, 4.8, 5.7, 69.94
u:, g331acn1_023_AJY.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 11.5, 205.3, 4.4, 5.0, 69.94
u:, g331acn1_025_AJY.par, Start_word, ADJD, near_pause, p_stress, not_overlapped, 13.1, 261.1, 4.4, 4.4, 99.94
u:, g331acn1_031_AJY.par, Middle_word, ADJA, no_pause, p_stress, not_overlapped, 15.4, 262.2, 6.9, 7.7, 59.94
u:, g331acn1_037_AJY.par, Start_word, NN, no_pause, p_stress, not_overlapped, 16.1, 387.5, 9.7, 12.9, 39.94
u:, g331acn1_038_AJY.par, Start_word, NN, no_pause, p_stress, not_overlapped, 18.8, 187.7, 4.7, 4.7, 99.94
u:, g331acn2_007_AJX.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 12.2, 198.7, 4.6, 5.0, 109.94
u:, g331acn2_007_AJX.par, End_word, NN, no_pause, p_stress, not_overlapped, 12.2, 198.7, 4.6, 5.0, 69.94
u:, g331acn2_010_AJX.par, Middle_word, PTKZU, no_pause, p_stress, not_overlapped, 14.9, 264.2, 6.2, 6.9, 54.94
u:, g331acn2_010_AJX.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 14.9, 264.2, 6.2, 6.9, 119.94
u:, g331acn2_010_AJX.par, End_word, NN, no_pause, p_stress, not_overlapped, 14.9, 264.2, 6.2, 6.9, 39.94
u:, g331acn2_017_AJX.par, Start_word, NN, near_pause, none, not_overlapped, 13.0, 242.9, 4.9, 5.3, 89.94
u:, g331acn2_017_AJX.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 13.0, 242.9, 4.9, 5.3, 129.94
u:, g331acn2_017_AJX.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 13.0, 242.9, 4.9, 5.3, 139.94
u:, g331acn2_020_AJX.par, Start_word, ADJD, no_pause, p_stress, not_overlapped, 12.5, 309.1, 5.2, 6.6, 99.94
u:, g331acn2_026_AJX.par, Middle_word, VVFIN, no_pause, p_stress, not_overlapped, 14.9, 255.1, 5.1, 6.9, 79.94
u:, g331acn2_032_AJX.par, Start_word, ADJD, no_pause, p_stress, not_overlapped, 15.4, 248.5, 6.2, 6.9, 69.94
u:, g331acn2_036_AJX.par, Start_word, ADJD, near_pause, p_stress, not_overlapped, 14.2, 213.9, 5.2, 5.6, 129.94
u:, g331acn2_036_AJX.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 14.2, 213.9, 5.2, 5.6, 39.94
u:, g331acn2_036_AJX.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 14.2, 213.9, 5.2, 5.6, 99.94
u:, g331acn2_036_AJX.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 14.2, 213.9, 5.2, 5.6, 39.94
u:, g331acn2_036_AJX.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 14.2, 213.9, 5.2, 5.6, 89.94
u:, g331acn2_036_AJX.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 14.2, 213.9, 5.2, 5.6, 49.94
u:, g334acn1_000_AJZ.par, Middle_word, VVINF, no_pause, p_stress, not_overlapped, 13.6, 209.4, 5.2, 5.9, 149.94
u:, g334acn1_002_AJZ.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 13.0, 205.1, 4.9, 5.7, 89.94
u:, g334acn1_002_AJZ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 13.0, 205.1, 4.9, 5.7, 39.94
u:, g334acn1_007_AJZ.par, Start_word, ADJD, near_pause, p_stress, not_overlapped, 15.3, 231.1, 5.8, 6.5, 129.94
u:, g334acn1_007_AJZ.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 15.3, 231.1, 5.8, 6.5, 149.94
u:, g334acn1_007_AJZ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 15.3, 231.1, 5.8, 6.5, 39.94
u:, g334acn1_007_AJZ.par, End_word, APPRART, no_pause, p_stress, not_overlapped, 15.3, 231.1, 5.8, 6.5, 39.94
u:, g334acn1_010_AJZ.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 17.1, 293.7, 6.7, 7.3, 89.94
u:, g334acn1_010_AJZ.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 17.1, 293.7, 6.7, 7.3, 69.94
u:, g334acn1_012_AJZ.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 13.8, 187.8, 5.9, 6.5, 139.94
u:, g334acn1_012_AJZ.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 13.8, 187.8, 5.9, 6.5, 39.94
u:, g334acn1_016_AJZ.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 16.6, 236.6, 6.7, 7.6, 39.94
u:, g334acn1_016_AJZ.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 16.6, 236.6, 6.7, 7.6, 69.94
u:, g334acn1_016_AJZ.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 16.6, 236.6, 6.7, 7.6, 39.94
u:, g334acn1_018_AJZ.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 16.4, 292.4, 6.5, 7.7, 139.94
u:, g334acn1_018_AJZ.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 16.4, 292.4, 6.5, 7.7, 49.94
u:, g334acn1_020_AJZ.par, Start_word, ADJD, no_pause, p_stress, not_overlapped, 16.4, 307.2, 6.2, 7.8, 129.94
u:, g334acn1_020_AJZ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 16.4, 307.2, 6.2, 7.8, 39.94
u:, g334acn1_022_AJZ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 17.2, 314.0, 6.9, 8.0, 69.94
u:, g334acn1_030_AJZ.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 14.5, 226.2, 5.7, 6.3, 89.94
u:, g334acn1_030_AJZ.par, Middle_word, PAV, no_pause, p_stress, not_overlapped, 14.5, 226.2, 5.7, 6.3, 39.94
u:, g334acn1_035_AJZ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 19.8, 312.1, 8.5, 9.8, 39.94
u:, g334acn1_038_AJZ.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 16.0, 268.1, 6.3, 7.0, 89.94
u:, g334acn2_001_AKA.par, Start_word, ADJA, near_pause, p_stress, not_overlapped, 15.1, 230.7, 6.1, 7.3, 39.94
u:, g334acn2_009_AKA.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 15.5, 246.2, 6.3, 7.0, 59.94
u:, g334acn2_009_AKA.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 15.5, 246.2, 6.3, 7.0, 149.94
u:, g334acn2_014_AKA.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 15.3, 285.6, 5.8, 7.0, 109.94
u:, g334acn2_014_AKA.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 15.3, 285.6, 5.8, 7.0, 89.94
u:, g334acn2_014_AKA.par, End_word, ADJD, no_pause, p_stress, not_overlapped, 15.3, 285.6, 5.8, 7.0, 119.94
u:, g334acn2_026_AKA.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 14.9, 287.5, 5.9, 6.9, 69.94
u:, g341acn1_000_AKD.par, Start_word, ADJA, no_pause, p_stress, not_overlapped, 12.8, 183.1, 4.7, 5.2, 79.94
u:, g341acn1_003_AKD.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 10.9, 173.7, 4.6, 5.2, 149.94
u:, g341acn1_007_AKD.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 13.5, 275.5, 5.2, 6.1, 79.94
u:, g341acn1_007_AKD.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 13.5, 275.5, 5.2, 6.1, 159.94
u:, g341acn1_020_AKD.par, Start_word, ADJD, no_pause, p_stress, not_overlapped, 8.9, 214.4, 3.6, 3.6, 79.94
u:, g341acn1_022_AKD.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 14.6, 219.7, 4.9, 6.1, 79.94
u:, g341acn1_029_AKD.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 14.6, 259.7, 6.1, 6.8, 119.94
u:, g341acn1_053_AKD.par, Middle_word, VVFIN, no_pause, p_stress, not_overlapped, 14.8, 238.9, 6.3, 6.3, 49.94
u:, g341acn2_008_AKE.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 16.7, 333.7, 7.2, 7.5, 69.94
u:, g341acn2_014_AKE.par, Middle_word, PTKA, no_pause, p_stress, not_overlapped, 16.8, 274.4, 6.4, 6.9, 49.94
u:, g341acn2_014_AKE.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 16.8, 274.4, 6.4, 6.9, 69.94
u:, g341acn2_017_AKE.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 14.9, 273.0, 5.8, 6.6, 139.94
u:, g341acn2_021_AKE.par, End_word, NN, no_pause, p_stress, not_overlapped, 15.7, 286.0, 6.8, 8.2, 69.94
u:, g341acn2_028_AKE.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 18.1, 337.9, 8.1, 8.8, 39.94
u:, g341acn2_037_AKE.par, Middle_word, VVFIN, no_pause, p_stress, not_overlapped, 15.2, 228.6, 5.6, 6.2, 69.94
u:, g341acn2_040_AKE.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 14.9, 188.9, 5.5, 5.7, 109.94
u:, g341acn2_040_AKE.par, End_word, ADJD, no_pause, p_stress, overlapped, 14.9, 188.9, 5.5, 5.7, 139.94
u:, g341acn2_044_AKE.par, Middle_word, PTKA, no_pause, p_stress, not_overlapped, 17.7, 327.2, 7.6, 8.0, 79.94
u:, g341acn2_047_AKE.par, End_word, NN, no_pause, p_stress, not_overlapped, 12.8, 237.5, 5.1, 6.0, 119.94
u:, g342acn1_000_AKD.par, Start_word, ADJA, near_pause, p_stress, not_overlapped, 13.7, 235.5, 5.9, 5.9, 139.94
u:, g342acn1_002_AKD.par, Middle_word, VVPP, no_pause, s_stress, not_overlapped, 12.8, 212.7, 4.9, 5.9, 159.94
u:, g342acn1_013_AKD.par, Start_word, ADJD, no_pause, p_stress, not_overlapped, 11.5, 236.7, 5.4, 5.4, 69.94
u:, g342acn1_013_AKD.par, End_word, ADJD, no_pause, p_stress, not_overlapped, 11.5, 236.7, 5.4, 5.4, 149.94
u:, g342acn1_016_AKD.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 12.2, 224.5, 4.9, 6.0, 129.94
u:, g342acn1_016_AKD.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 12.2, 224.5, 4.9, 6.0, 69.94
u:, g342acn1_018_AKD.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 15.5, 288.3, 5.9, 6.9, 59.94
u:, g342acn1_021_AKD.par, End_word, NN, no_pause, p_stress, not_overlapped, 11.6, 186.9, 4.4, 5.4, 79.94
u:, g342acn1_023_AKD.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 14.2, 219.2, 6.2, 6.2, 49.94
u:, g342acn1_023_AKD.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 14.2, 219.2, 6.2, 6.2, 79.94
u:, g342acn1_025_AKD.par, End_word, NN, no_pause, p_stress, overlapped, 6.5, 193.6, 1.1, 3.2, 139.94
u:, g342acn1_027_AKD.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 12.3, 222.1, 4.4, 5.2, 39.94
u:, g342acn1_027_AKD.par, End_word, NN, no_pause, p_stress, not_overlapped, 12.3, 222.1, 4.4, 5.2, 39.94
u:, g342acn1_032_AKD.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 14.4, 275.7, 6.2, 6.6, 59.94
u:, g342acn1_050_AKD.par, Start_word, ADJD, no_pause, p_stress, not_overlapped, 11.6, 279.3, 4.7, 4.7, 169.94
u:, g342acn2_001_AKE.par, Start_word, ADJA, near_pause, p_stress, not_overlapped, 17.2, 250.3, 7.3, 8.3, 99.94
u:, g342acn2_005_AKE.par, Middle_word, VVFIN, no_pause, p_stress, not_overlapped, 15.2, 250.8, 6.2, 7.4, 69.94
u:, g342acn2_005_AKE.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 15.2, 250.8, 6.2, 7.4, 109.94
u:, g342acn2_005_AKE.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 15.2, 250.8, 6.2, 7.4, 129.94
u:, g342acn2_009_AKE.par, End_word, NN, no_pause, p_stress, not_overlapped, 12.5, 276.5, 4.6, 5.3, 189.94
u:, g342acn2_011_AKE.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 16.3, 278.2, 6.4, 7.4, 119.94
u:, g342acn2_014_AKE.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 14.5, 247.9, 5.8, 7.3, 39.94
u:, g342acn2_014_AKE.par, End_word, NN, no_pause, p_stress, not_overlapped, 14.5, 247.9, 5.8, 7.3, 89.94
u:, g342acn2_022_AKE.par, End_word, NN, no_pause, p_stress, not_overlapped, 12.5, 234.6, 5.5, 5.5, 79.94
u:, g342acn2_024_AKE.par, End_word, NN, no_pause, p_stress, not_overlapped, 9.3, 209.4, 2.3, 3.5, 69.94
u:, g342acn2_026_AKE.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 14.3, 312.0, 5.8, 6.5, 99.94
u:, g342acn2_026_AKE.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 14.3, 312.0, 5.8, 6.5, 99.94
u:, g342acn2_030_AKE.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 15.3, 214.1, 5.8, 6.4, 79.94
u:, g342acn2_030_AKE.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 15.3, 214.1, 5.8, 6.4, 69.94
u:, g342acn2_033_AKE.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 15.5, 248.0, 5.6, 6.7, 99.94
u:, g342acn2_037_AKE.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 14.4, 282.1, 5.4, 6.4, 69.94
u:, g342acn2_044_AKE.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 16.6, 266.5, 7.4, 8.0, 59.94
u:, g342acn2_049_AKE.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 11.6, 174.0, 5.3, 5.3, 129.94
u:, g365acn1_005_AKS.par, Start_word, ADJA, no_pause, p_stress, not_overlapped, 13.6, 284.3, 5.3, 6.5, 59.94
u:, g365acn1_011_AKS.par, End_word, NN, no_pause, p_stress, not_overlapped, 14.4, 225.5, 5.3, 6.1, 119.94
u:, g365acn1_013_AKS.par, End_word, NN, no_pause, p_stress, not_overlapped, 10.0, 190.2, 4.1, 4.5, 89.94
u:, g365acn1_038_AKS.par, End_word, NN, no_pause, p_stress, not_overlapped, 11.2, 224.0, 5.2, 6.7, 149.94
u:, g365acn1_043_AKS.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 13.8, 243.1, 5.3, 5.3, 99.94
u:, g365acn1_043_AKS.par, End_word, PTKZU, no_pause, p_stress, not_overlapped, 13.8, 243.1, 5.3, 5.3, 39.94
u:, g365acn1_046_AKS.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 9.2, 176.9, 4.6, 5.6, 79.94
u:, g365acn1_048_AKS.par, End_word, ADJD, no_pause, p_stress, not_overlapped, 13.7, 200.2, 5.6, 5.9, 89.94
u:, g365acn1_059_AKS.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 13.6, 227.6, 5.7, 6.3, 59.94
u:, g365acn1_066_AKS.par, Start_word, ADJD, near_pause, p_stress, not_overlapped, 10.8, 140.3, 4.7, 5.1, 119.94
u:, g365acn2_000_AKR.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 13.1, 209.8, 5.5, 6.0, 99.94
u:, g365acn2_012_AKR.par, Start_word, ITJ, near_pause, p_stress, not_overlapped, 11.8, 227.4, 6.4, 6.8, 89.94
u:, g365acn2_012_AKR.par, Start_word, ITJ, no_pause, p_stress, not_overlapped, 11.8, 227.4, 6.4, 6.8, 99.94
u:, g365acn2_012_AKR.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 11.8, 227.4, 6.4, 6.8, 119.94
u:, g365acn2_016_AKR.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 11.4, 225.7, 4.9, 5.2, 129.94
u:, g365acn2_016_AKR.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 11.4, 225.7, 4.9, 5.2, 169.94
u:, g365acn2_016_AKR.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 11.4, 225.7, 4.9, 5.2, 139.94
u:, g365acn2_026_AKR.par, End_word, ADV, no_pause, p_stress, not_overlapped, 14.7, 201.7, 5.2, 5.7, 119.94
u:, g365acn2_030_AKR.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 11.1, 197.3, 4.5, 5.0, 199.94
u:, g365acn2_030_AKR.par, Middle_word, PTKZU, no_pause, p_stress, not_overlapped, 11.1, 197.3, 4.5, 5.0, 49.94
u:, g365acn2_036_AKR.par, Middle_word, ADJA, no_pause, p_stress, not_overlapped, 11.5, 190.9, 4.8, 5.4, 99.94
u:, g365acn2_036_AKR.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 11.5, 190.9, 4.8, 5.4, 109.94
u:, g365acn2_039_AKR.par, Start_word, NN, no_pause, p_stress, not_overlapped, 12.4, 219.9, 4.8, 5.6, 139.94
u:, g365acn2_039_AKR.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 12.4, 219.9, 4.8, 5.6, 139.94
u:, g365acn2_044_AKR.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 11.3, 175.2, 4.2, 4.8, 39.94
u:, g365acn2_044_AKR.par, Middle_word, VVFIN, no_pause, p_stress, not_overlapped, 11.3, 175.2, 4.2, 4.8, 219.94
u:, g365acn2_047_AKR.par, Middle_word, ADJA, no_pause, p_stress, not_overlapped, 12.4, 211.9, 5.9, 6.5, 79.94
u:, g365acn2_057_AKR.par, Middle_word, VVINF, no_pause, s_stress, not_overlapped, 11.9, 181.4, 4.1, 4.7, 129.94
u:, g365acn2_060_AKR.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 11.9, 202.5, 4.4, 4.9, 169.94
u:, g385acn1_000_ALF.par, End_word, NE, no_pause, p_stress, not_overlapped, 15.1, 258.3, 6.5, 6.5, 99.94
u:, g385acn1_005_ALF.par, End_word, ADJD, no_pause, p_stress, not_overlapped, 14.2, 223.9, 5.1, 5.4, 99.94
u:, g385acn1_007_ALF.par, End_word, ADJD, no_pause, p_stress, not_overlapped, 15.0, 243.0, 4.6, 4.6, 109.94
u:, g385acn1_010_ALF.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 14.2, 225.6, 5.3, 5.9, 39.94
u:, g385acn1_010_ALF.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 14.2, 225.6, 5.3, 5.9, 49.94
u:, g385acn1_010_ALF.par, Middle_word, NN, no_pause, p_stress, overlapped, 14.2, 225.6, 5.3, 5.9, 139.94
u:, g385acn1_013_ALF.par, End_word, ADJD, no_pause, p_stress, not_overlapped, 11.3, 253.7, 4.2, 4.2, 129.94
u:, g385acn1_031_ALF.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 13.5, 219.2, 5.3, 5.8, 79.94
u:, g385acn1_035_ALF.par, End_word, ADJD, no_pause, p_stress, not_overlapped, 17.8, 333.7, 6.7, 10.0, 109.94
u:, g385acn2_001_ALD.par, Middle_word, PTKZU, no_pause, p_stress, not_overlapped, 14.9, 244.9, 5.9, 6.4, 39.94
u:, g385acn2_001_ALD.par, Middle_word, VVINF, no_pause, p_stress, not_overlapped, 14.9, 244.9, 5.9, 6.4, 129.94
u:, g385acn2_012_ALD.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 11.5, 217.0, 4.8, 5.7, 119.94
u:, g385acn2_018_ALD.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 15.3, 236.7, 5.8, 6.6, 39.94
u:, g385acn2_018_ALD.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 15.3, 236.7, 5.8, 6.6, 79.94
u:, g385acn2_018_ALD.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 15.3, 236.7, 5.8, 6.6, 109.94
u:, g385acn2_032_ALD.par, Start_word, NN, no_pause, p_stress, not_overlapped, 13.2, 99.0, 4.9, 4.9, 69.94
u:, g413acn1_039_ALK.par, End_word, ADV, no_pause, p_stress, not_overlapped, 14.8, 158.9, 5.3, 6.4, 99.94
u:, g413acn1_045_ALK.par, Start_word, ADJD, no_pause, p_stress, not_overlapped, 6.8, 162.2, 1.4, 1.4, 239.94
u:, g413acn1_047_ALK.par, Middle_word, VVFIN, no_pause, p_stress, not_overlapped, 7.0, 105.1, 2.8, 3.1, 99.94
u:, g413acn1_047_ALK.par, End_word, ADV, no_pause, p_stress, not_overlapped, 7.0, 105.1, 2.8, 3.1, 209.94
u:, g413acn1_052_ALK.par, Middle_word, VVINF, no_pause, p_stress, not_overlapped, 11.8, 195.4, 4.6, 5.1, 89.94
u:, g413acn1_055_ALK.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 13.1, 212.3, 4.9, 5.9, 49.94
u:, g413acn1_055_ALK.par, End_word, VVINF, no_pause, none, not_overlapped, 13.1, 212.3, 4.9, 5.9, 49.94
