% ARFF file for Verbmobil
% Phoneme: short_a
%
@relation short_a

% List of attributes:
%
% Duration is expressed in milliseconds
@attribute phoneme { a,  }
@attribute filename string
@attribute speech_position { Start_word, Middle_word, End_word }
@attribute word { VVFIN, PWAV, wa, PIDAT, APPO, ART, NN, gla, VVPP, Rueckscha, PAV, Anfa, KOKOM, VVINF, tschamtatam, Ma, ORD, PRELS, NE, FW, PDS, APPRART, PIAT, PTKVZ, CARD, PIS, TRUNC, ADJA, PWS, VAFIN, VMFIN, KON, bescha, Bla-Damm, ITJ, al, APPR, ADV, KOUS, PTKA, ADJD,  }
@attribute pause { near_pause, no_pause }
@attribute stress { none, p_stress, s_stress }
@attribute overlapping { 1, 0 }
@attribute speech_rate_pho numeric
@attribute local_speech_rate numeric
@attribute speech_rate_msyl numeric
@attribute speech_rate_ksyl numeric
@attribute duration numeric

@data
a, g419acn2_042_ALX.par, Middle_word, NN, no_pause, p_stress, 0, 14.9, 1.1, 5.9, 7.9, 49.94
a, g419acn2_042_ALX.par, Middle_word, PDS, no_pause, none, 0, 14.9, 0.7, 5.9, 7.9, 69.94
a, g419acn2_042_ALX.par, Middle_word, ADJD, no_pause, p_stress, 0, 14.9, 1.0, 5.9, 7.9, 49.94
a, g419acn2_042_ALX.par, Middle_word, PTKVZ, no_pause, p_stress, 0, 14.9, 0.8, 5.9, 7.9, 69.94
a, g419acn2_042_ALX.par, Middle_word, NN, no_pause, p_stress, 0, 14.9, 0.7, 5.9, 7.9, 59.94
a, g419acn2_042_ALX.par, Middle_word, PDS, no_pause, none, 0, 14.9, 1.0, 5.9, 7.9, 39.94
a, g419acn2_042_ALX.par, Middle_word, ADJD, no_pause, p_stress, 0, 14.9, 1.0, 5.9, 7.9, 39.94
a, g419acn2_045_ALX.par, Middle_word, VVINF, no_pause, p_stress, 0, 15.4, 0.6, 6.6, 8.9, 99.94
a, g419acn2_045_ALX.par, Middle_word, PDS, no_pause, none, 0, 15.4, 1.1, 6.6, 8.9, 59.94
a, g419acn2_045_ALX.par, Middle_word, ADJD, no_pause, p_stress, 0, 15.4, 1.0, 6.6, 8.9, 59.94
a, g419acn2_045_ALX.par, Middle_word, ADJD, no_pause, p_stress, 0, 15.4, 1.1, 6.6, 8.9, 59.94
a, g419acn2_045_ALX.par, Middle_word, ADV, no_pause, p_stress, 0, 15.4, 0.8, 6.6, 8.9, 99.94
a, g419acn2_045_ALX.par, Middle_word, ADJA, no_pause, none, 0, 15.4, 1.1, 6.6, 8.9, 49.94
a, g419acn2_045_ALX.par, Middle_word, ART, no_pause, none, 0, 15.4, 1.5, 6.6, 8.9, 39.94
a, g419acn2_045_ALX.par, End_word, VVINF, no_pause, p_stress, 0, 15.4, 0.8, 6.6, 8.9, 89.94
a, g419acn2_047_ALX.par, Middle_word, ADV, no_pause, p_stress, 0, 13.8, 1.4, 6.0, 7.8, 29.94
a, g419acn2_047_ALX.par, End_word, VVINF, no_pause, p_stress, 0, 13.8, 1.1, 6.0, 7.8, 99.94
a, g419acn2_049_ALX.par, Middle_word, PDS, no_pause, none, 0, 15.8, 1.6, 5.8, 7.7, 29.94
a, g419acn2_049_ALX.par, Middle_word, PDS, no_pause, none, 0, 15.8, 1.2, 5.8, 7.7, 69.94
a, g419acn2_049_ALX.par, Middle_word, VMFIN, no_pause, p_stress, 0, 15.8, 0.9, 5.8, 7.7, 29.94
a, g419acn2_049_ALX.par, Middle_word, PIS, no_pause, p_stress, 0, 15.8, 2.0, 5.8, 7.7, 29.94
a, g419acn2_049_ALX.par, Middle_word, PDS, no_pause, none, 0, 15.8, 1.3, 5.8, 7.7, 59.94
a, g419acn2_049_ALX.par, End_word, ADV, no_pause, p_stress, 0, 15.8, 0.7, 5.8, 7.7, 69.94
a, g419acn2_051_ALX.par, Middle_word, PIS, no_pause, p_stress, 0, 14.1, 1.3, 5.8, 6.9, 89.94
a, g419acn2_051_ALX.par, Middle_word, PDS, no_pause, none, 0, 14.1, 1.3, 5.8, 6.9, 49.94
a, g419acn2_051_ALX.par, End_word, VVINF, no_pause, p_stress, 0, 14.1, 0.7, 5.8, 6.9, 79.94
a, g419acn2_054_ALX.par, Start_word, ADV, near_pause, p_stress, 0, 17.1, 0.6, 7.5, 10.1, 79.94
a, g424acn1_003_AMA.par, Middle_word, VMFIN, no_pause, p_stress, 0, 10.2, 0.6, 4.2, 5.1, 49.94
a, g424acn1_003_AMA.par, End_word, ORD, no_pause, s_stress, 0, 10.2, 0.7, 4.2, 5.1, 109.94
a, g424acn1_003_AMA.par, End_word, NN, no_pause, p_stress, 0, 10.2, 0.8, 4.2, 5.1, 39.94
a, g424acn1_025_AMA.par, Middle_word, NE, no_pause, none, 0, 10.4, 0.7, 4.6, 5.5, 89.94
a, g424acn1_025_AMA.par, Middle_word, NE, no_pause, none, 0, 10.4, 0.6, 4.6, 5.5, 59.94
a, g424acn1_025_AMA.par, Middle_word, VVINF, no_pause, p_stress, 0, 10.4, 0.9, 4.6, 5.5, 129.94
a, g424acn1_025_AMA.par, Middle_word, PDS, no_pause, none, 0, 10.4, 1.5, 4.6, 5.5, 49.94
a, g424acn1_025_AMA.par, End_word, APPRART, no_pause, p_stress, 0, 10.4, 1.1, 4.6, 5.5, 59.94
a, g424acn1_027_AMA.par, Middle_word, PDS, no_pause, none, 0, 13.4, 1.3, 5.0, 6.7, 39.94
a, g424acn1_027_AMA.par, End_word, ADJD, no_pause, p_stress, 0, 13.4, 1.0, 5.0, 6.7, 69.94
a, g424acn1_030_AMA.par, Middle_word, PDS, no_pause, none, 0, 15.4, 1.5, 5.0, 6.0, 49.94
a, g424acn1_030_AMA.par, Middle_word, ADV, no_pause, p_stress, 0, 15.4, 1.2, 5.0, 6.0, 69.94
a, g424acn1_030_AMA.par, End_word, NE, no_pause, p_stress, 0, 15.4, 0.5, 5.0, 6.0, 219.94
a, g424acn1_035_AMA.par, End_word, PIS, no_pause, p_stress, 0, 10.5, 1.4, 4.9, 4.9, 59.94
a, g424acn2_002_AMB.par, Start_word, ADV, near_pause, p_stress, 0, 14.6, 1.6, 6.5, 8.0, 39.94
a, g424acn2_002_AMB.par, Middle_word, ADJD, no_pause, p_stress, 0, 14.6, 0.7, 6.5, 8.0, 59.94
a, g424acn2_002_AMB.par, Middle_word, ADV, no_pause, p_stress, 0, 14.6, 1.5, 6.5, 8.0, 59.94
a, g424acn2_002_AMB.par, Middle_word, NN, no_pause, p_stress, 0, 14.6, 1.0, 6.5, 8.0, 89.94
a, g424acn2_002_AMB.par, Middle_word, ADV, no_pause, p_stress, 0, 14.6, 0.9, 6.5, 8.0, 59.94
a, g424acn2_002_AMB.par, Middle_word, ART, no_pause, none, 0, 14.6, 1.1, 6.5, 8.0, 59.94
a, g424acn2_002_AMB.par, Middle_word, PRELS, no_pause, p_stress, 0, 14.6, 1.1, 6.5, 8.0, 29.94
a, g424acn2_004_AMB.par, Middle_word, CARD, no_pause, p_stress, 0, 14.9, 0.8, 5.6, 8.2, 89.94
a, g424acn2_004_AMB.par, End_word, NN, no_pause, s_stress, 0, 14.9, 0.6, 5.6, 8.2, 209.94
a, g424acn2_006_AMB.par, End_word, ORD, no_pause, p_stress, 0, 16.8, 0.8, 6.3, 7.6, 39.94
a, g424acn2_006_AMB.par, End_word, ORD, no_pause, s_stress, 0, 16.8, 0.8, 6.3, 7.6, 59.94
a, g424acn2_008_AMB.par, Start_word, ORD, no_pause, s_stress, 0, 17.3, 1.1, 6.7, 8.7, 69.94
a, g424acn2_010_AMB.par, Middle_word, ADV, no_pause, p_stress, 0, 16.3, 1.3, 5.4, 7.7, 89.94
a, g424acn2_010_AMB.par, Middle_word, ADV, no_pause, p_stress, 0, 16.3, 0.7, 5.4, 7.7, 79.94
a, g424acn2_010_AMB.par, Middle_word, APPRART, no_pause, p_stress, 0, 16.3, 0.3, 5.4, 7.7, 119.94
a, g424acn2_010_AMB.par, Middle_word, NN, no_pause, p_stress, 0, 16.3, 1.6, 5.4, 7.7, 39.94
a, g424acn2_010_AMB.par, End_word, ORD, no_pause, p_stress, 0, 16.3, 1.1, 5.4, 7.7, 89.94
a, g424acn2_010_AMB.par, End_word, ORD, no_pause, s_stress, 0, 16.3, 1.1, 5.4, 7.7, 39.94
a, g424acn2_010_AMB.par, End_word, ORD, no_pause, s_stress, 0, 16.3, 0.8, 5.4, 7.7, 59.94
a, g424acn2_020_AMB.par, Start_word, ADV, near_pause, p_stress, 0, 14.3, 1.7, 6.9, 8.9, 49.94
a, g424acn2_020_AMB.par, End_word, NN, no_pause, none, 1, 14.3, 0.7, 6.9, 8.9, 59.94
a, g424acn2_024_AMB.par, End_word, NN, no_pause, p_stress, 0, 11.7, 1.0, 5.3, 7.5, 79.94
a, g424acn2_033_AMB.par, Middle_word, ADV, no_pause, p_stress, 0, 14.4, 1.3, 5.4, 7.8, 39.94
a, g424acn2_033_AMB.par, Middle_word, ADV, no_pause, p_stress, 0, 14.4, 1.1, 5.4, 7.8, 89.94
a, g424acn2_033_AMB.par, Middle_word, VVFIN, no_pause, p_stress, 0, 14.4, 1.2, 5.4, 7.8, 89.94
a, g424acn2_033_AMB.par, Middle_word, ADV, no_pause, p_stress, 0, 14.4, 0.4, 5.4, 7.8, 169.94
a, g424acn2_033_AMB.par, End_word, APPRART, no_pause, p_stress, 0, 14.4, 1.7, 5.4, 7.8, 49.94
a, g424acn2_033_AMB.par, End_word, ORD, no_pause, p_stress, 1, 14.4, 0.7, 5.4, 7.8, 59.94
a, g424acn2_033_AMB.par, End_word, ORD, no_pause, s_stress, 1, 14.4, 0.7, 5.4, 7.8, 99.94
a, g424acn2_036_AMB.par, End_word, NE, no_pause, p_stress, 0, 13.2, 0.7, 5.8, 6.6, 129.94
a, g428acn1_000_AMC.par, Middle_word, PWAV, no_pause, p_stress, 0, 8.6, 0.8, 3.7, 4.4, 79.94
a, g428acn1_003_AMC.par, Middle_word, NN, no_pause, p_stress, 0, 10.9, 0.6, 4.7, 5.5, 69.94
a, g428acn1_003_AMC.par, Middle_word, ADV, no_pause, p_stress, 0, 10.9, 0.5, 4.7, 5.5, 139.94
a, g428acn1_003_AMC.par, Middle_word, APPRART, no_pause, p_stress, 0, 10.9, 2.3, 4.7, 5.5, 29.94
a, g428acn1_005_AMC.par, Middle_word, ADV, no_pause, p_stress, 0, 10.7, 0.9, 4.5, 5.6, 69.94
a, g428acn1_005_AMC.par, Middle_word, APPRART, no_pause, p_stress, 0, 10.7, 1.4, 4.5, 5.6, 69.94
a, g428acn1_005_AMC.par, Middle_word, ADV, no_pause, p_stress, 0, 10.7, 0.9, 4.5, 5.6, 59.94
a, g428acn1_005_AMC.par, Middle_word, PDS, no_pause, none, 0, 10.7, 0.8, 4.5, 5.6, 39.94
a, g428acn1_007_AMC.par, Start_word, ADJD, near_pause, p_stress, 0, 14.9, 0.9, 4.6, 5.9, 119.94
a, g428acn1_007_AMC.par, End_word, ORD, no_pause, p_stress, 0, 14.9, 0.7, 4.6, 5.9, 99.94
a, g428acn1_009_AMC.par, Start_word, ADJD, near_pause, p_stress, 0, 14.3, 0.6, 4.9, 5.6, 79.94
a, g428acn1_009_AMC.par, Middle_word, APPRART, no_pause, p_stress, 0, 14.3, 0.6, 4.9, 5.6, 139.94
a, g428acn1_009_AMC.par, Middle_word, ORD, no_pause, p_stress, 0, 14.3, 0.9, 4.9, 5.6, 109.94
a, g428acn1_009_AMC.par, Middle_word, ORD, no_pause, s_stress, 0, 14.3, 0.9, 4.9, 5.6, 109.94
a, g428acn1_009_AMC.par, Middle_word, ORD, no_pause, s_stress, 0, 14.3, 0.9, 4.9, 5.6, 89.94
a, g428acn1_009_AMC.par, Middle_word, PDS, no_pause, none, 0, 14.3, 0.9, 4.9, 5.6, 79.94
a, g428acn1_009_AMC.par, End_word, VVINF, no_pause, p_stress, 0, 14.3, 0.8, 4.9, 5.6, 39.94
a, g428acn1_012_AMC.par, Middle_word, PWAV, no_pause, p_stress, 0, 10.0, 0.8, 3.9, 4.7, 79.94
a, g428acn1_012_AMC.par, Middle_word, PDS, no_pause, none, 0, 10.0, 0.8, 3.9, 4.7, 49.94
a, g428acn1_012_AMC.par, Middle_word, ADV, no_pause, p_stress, 0, 10.0, 0.6, 3.9, 4.7, 119.94
a, g428acn1_012_AMC.par, Middle_word, PDS, no_pause, none, 0, 10.0, 0.9, 3.9, 4.7, 59.94
a, g428acn1_012_AMC.par, Middle_word, PDS, no_pause, none, 0, 10.0, 0.8, 3.9, 4.7, 49.94
a, g428acn1_012_AMC.par, Middle_word, ADV, no_pause, p_stress, 0, 10.0, 0.9, 3.9, 4.7, 89.94
a, g428acn1_012_AMC.par, Middle_word, ADV, no_pause, none, 0, 10.0, 0.8, 3.9, 4.7, 89.94
a, g428acn1_012_AMC.par, Middle_word, ADJA, no_pause, p_stress, 0, 10.0, 1.3, 3.9, 4.7, 39.94
a, g428acn1_012_AMC.par, Middle_word, ADV, no_pause, p_stress, 0, 10.0, 1.8, 3.9, 4.7, 29.94
a, g428acn1_012_AMC.par, End_word, ADV, no_pause, p_stress, 0, 10.0, 0.9, 3.9, 4.7, 79.94
a, g428acn1_014_AMC.par, Middle_word, CARD, no_pause, p_stress, 0, 9.8, 0.9, 4.3, 4.8, 109.94
a, g428acn1_014_AMC.par, End_word, ADV, no_pause, s_stress, 0, 9.8, 1.1, 4.3, 4.8, 59.94
a, g428acn1_020_AMC.par, Start_word, PWS, near_pause, p_stress, 0, 12.2, 0.3, 4.2, 5.3, 99.94
a, g428acn1_020_AMC.par, Start_word, PWS, no_pause, p_stress, 0, 12.2, 0.9, 4.2, 5.3, 69.94
a, g428acn1_025_AMC.par, Start_word, ADV, no_pause, p_stress, 0, 10.8, 0.9, 4.3, 5.6, 49.94
a, g428acn1_025_AMC.par, Middle_word, ADV, no_pause, p_stress, 0, 10.8, 1.1, 4.3, 5.6, 79.94
a, g428acn1_025_AMC.par, Middle_word, ADV, no_pause, p_stress, 0, 10.8, 0.8, 4.3, 5.6, 179.94
a, g428acn1_025_AMC.par, Middle_word, APPRART, no_pause, p_stress, 0, 10.8, 1.1, 4.3, 5.6, 69.94
a, g428acn1_025_AMC.par, Middle_word, ORD, no_pause, p_stress, 0, 10.8, 0.8, 4.3, 5.6, 89.94
a, g428acn1_025_AMC.par, Middle_word, ORD, no_pause, s_stress, 0, 10.8, 0.8, 4.3, 5.6, 89.94
a, g428acn1_025_AMC.par, Middle_word, APPRART, no_pause, p_stress, 0, 10.8, 0.6, 4.3, 5.6, 119.94
a, g428acn1_025_AMC.par, Middle_word, ORD, no_pause, s_stress, 0, 10.8, 0.6, 4.3, 5.6, 109.94
a, g428acn1_025_AMC.par, Middle_word, ADV, no_pause, p_stress, 0, 10.8, 0.6, 4.3, 5.6, 89.94
a, g428acn1_025_AMC.par, Middle_word, CARD, no_pause, p_stress, 0, 10.8, 0.7, 4.3, 5.6, 109.94
a, g428acn1_025_AMC.par, Middle_word, ADV, no_pause, p_stress, 0, 10.8, 0.7, 4.3, 5.6, 59.94
a, g428acn1_027_AMC.par, Start_word, ADV, near_pause, p_stress, 0, 12.0, 0.9, 5.0, 6.7, 59.94
a, g428acn1_027_AMC.par, Middle_word, ADV, no_pause, p_stress, 0, 12.0, 1.0, 5.0, 6.7, 79.94
a, g428acn1_027_AMC.par, End_word, PIS, no_pause, s_stress, 0, 12.0, 1.2, 5.0, 6.7, 79.94
a, g428acn1_029_AMC.par, Start_word, ADV, no_pause, p_stress, 0, 7.9, 0.5, 3.2, 3.2, 199.94
a, g428acn1_031_AMC.par, Start_word, ADV, no_pause, p_stress, 0, 9.5, 0.4, 3.7, 5.1, 89.94
a, g428acn1_031_AMC.par, Middle_word, NN, no_pause, p_stress, 0, 9.5, 0.6, 3.7, 5.1, 129.94
a, g428acn1_031_AMC.par, Middle_word, ADV, no_pause, p_stress, 0, 9.5, 0.4, 3.7, 5.1, 109.94
a, g428acn1_031_AMC.par, Middle_word, APPRART, no_pause, p_stress, 0, 9.5, 0.3, 3.7, 5.1, 169.94
a, g428acn1_031_AMC.par, Middle_word, ORD, no_pause, p_stress, 0, 9.5, 0.8, 3.7, 5.1, 89.94
a, g428acn1_031_AMC.par, Middle_word, ORD, no_pause, s_stress, 0, 9.5, 0.8, 3.7, 5.1, 109.94
a, g428acn1_031_AMC.par, Middle_word, APPRART, no_pause, p_stress, 0, 9.5, 1.5, 3.7, 5.1, 79.94
a, g428acn2_002_AMD.par, Start_word, ADV, near_pause, p_stress, 0, 12.3, 1.7, 5.7, 7.0, 39.94
a, g428acn2_002_AMD.par, Middle_word, ADJD, no_pause, p_stress, 0, 12.3, 0.7, 5.7, 7.0, 69.94
a, g428acn2_004_AMD.par, Start_word, PDS, near_pause, none, 0, 14.4, 1.1, 5.7, 7.5, 39.94
a, g428acn2_004_AMD.par, Middle_word, APPRART, no_pause, p_stress, 0, 14.4, 1.2, 5.7, 7.5, 39.94
a, g428acn2_004_AMD.par, Middle_word, APPRART, no_pause, p_stress, 0, 14.4, 1.4, 5.7, 7.5, 59.94
a, g428acn2_006_AMD.par, Middle_word, PTKA, no_pause, p_stress, 0, 16.6, 1.6, 6.0, 8.3, 39.94
a, g428acn2_006_AMD.par, Middle_word, APPRART, no_pause, p_stress, 0, 16.6, 1.2, 6.0, 8.3, 29.94
a, g428acn2_006_AMD.par, Middle_word, ADJD, no_pause, p_stress, 0, 16.6, 0.9, 6.0, 8.3, 69.94
a, g428acn2_006_AMD.par, Middle_word, APPRART, no_pause, p_stress, 0, 16.6, 1.3, 6.0, 8.3, 69.94
a, g428acn2_006_AMD.par, End_word, ORD, no_pause, s_stress, 0, 16.6, 0.8, 6.0, 8.3, 79.94
a, g428acn2_008_AMD.par, Middle_word, NN, no_pause, p_stress, 0, 16.5, 1.3, 7.2, 8.4, 69.94
a, g428acn2_008_AMD.par, End_word, ADJD, no_pause, p_stress, 0, 16.5, 0.7, 7.2, 8.4, 89.94
a, g428acn2_010_AMD.par, Start_word, PDS, near_pause, none, 0, 17.0, 0.9, 6.4, 8.6, 79.94
a, g428acn2_010_AMD.par, Middle_word, ADV, no_pause, p_stress, 0, 17.0, 1.1, 6.4, 8.6, 39.94
a, g428acn2_010_AMD.par, Middle_word, APPRART, no_pause, p_stress, 0, 17.0, 1.4, 6.4, 8.6, 49.94
a, g428acn2_010_AMD.par, Middle_word, ORD, no_pause, p_stress, 0, 17.0, 1.0, 6.4, 8.6, 79.94
a, g428acn2_010_AMD.par, Middle_word, ORD, no_pause, s_stress, 0, 17.0, 1.0, 6.4, 8.6, 59.94
a, g428acn2_010_AMD.par, Middle_word, ORD, no_pause, s_stress, 0, 17.0, 0.8, 6.4, 8.6, 79.94
a, g428acn2_013_AMD.par, Middle_word, NN, no_pause, none, 0, 17.1, 1.2, 6.6, 7.2, 89.94
a, g428acn2_013_AMD.par, Middle_word, ADV, no_pause, p_stress, 0, 17.1, 1.1, 6.6, 7.2, 59.94
a, g428acn2_015_AMD.par, Start_word, ADV, near_pause, p_stress, 0, 14.9, 1.1, 5.6, 7.0, 59.94
a, g428acn2_016_AMD.par, Middle_word, KOUS, no_pause, p_stress, 0, 16.8, 1.2, 7.4, 9.1, 39.94
a, g428acn2_016_AMD.par, Middle_word, VVINF, no_pause, p_stress, 0, 16.8, 1.1, 7.4, 9.1, 29.94
a, g428acn2_016_AMD.par, Middle_word, NN, no_pause, p_stress, 0, 16.8, 1.1, 7.4, 9.1, 59.94
a, g428acn2_016_AMD.par, Middle_word, NN, no_pause, p_stress, 0, 16.8, 0.9, 7.4, 9.1, 99.94
a, g428acn2_016_AMD.par, Middle_word, ART, no_pause, none, 0, 16.8, 1.3, 7.4, 9.1, 49.94
a, g428acn2_016_AMD.par, Middle_word, ART, no_pause, none, 0, 16.8, 0.8, 7.4, 9.1, 69.94
a, g428acn2_016_AMD.par, Middle_word, NE, no_pause, none, 0, 16.8, 0.8, 7.4, 9.1, 59.94
a, g428acn2_016_AMD.par, Middle_word, ART, no_pause, none, 0, 16.8, 1.2, 7.4, 9.1, 59.94
a, g428acn2_019_AMD.par, End_word, PDS, no_pause, none, 0, 5.8, 0.4, 2.2, 2.2, 99.94
a, g428acn2_021_AMD.par, Start_word, ADV, near_pause, p_stress, 0, 13.6, 1.8, 5.6, 7.2, 29.94
a, g428acn2_021_AMD.par, Start_word, APPRART, no_pause, p_stress, 0, 13.6, 1.1, 5.6, 7.2, 59.94
a, g428acn2_021_AMD.par, Middle_word, ADV, no_pause, none, 0, 13.6, 1.2, 5.6, 7.2, 59.94
a, g428acn2_021_AMD.par, Middle_word, ART, no_pause, none, 0, 13.6, 1.0, 5.6, 7.2, 59.94
a, g428acn2_021_AMD.par, Middle_word, NN, no_pause, p_stress, 0, 13.6, 0.7, 5.6, 7.2, 99.94
a, g428acn2_021_AMD.par, Middle_word, ART, no_pause, none, 0, 13.6, 0.9, 5.6, 7.2, 89.94
a, g428acn2_021_AMD.par, Middle_word, ADJA, no_pause, none, 0, 13.6, 1.1, 5.6, 7.2, 69.94
a, g428acn2_021_AMD.par, Middle_word, VVFIN, no_pause, p_stress, 0, 13.6, 0.4, 5.6, 7.2, 109.94
a, g428acn2_024_AMD.par, End_word, NE, no_pause, p_stress, 0, 17.5, 0.9, 6.3, 6.7, 39.94
a, g428acn2_028_AMD.par, Middle_word, KOUS, no_pause, p_stress, 0, 16.1, 1.3, 7.6, 9.2, 59.94
a, g428acn2_028_AMD.par, Middle_word, NE, no_pause, none, 0, 16.1, 0.9, 7.6, 9.2, 49.94
a, g428acn2_028_AMD.par, End_word, VAFIN, no_pause, p_stress, 0, 16.1, 1.0, 7.6, 9.2, 49.94
a, g428acn2_030_AMD.par, Start_word, APPR, no_pause, p_stress, 0, 16.3, 1.6, 6.7, 8.4, 29.94
a, g428acn2_030_AMD.par, Middle_word, APPR, no_pause, p_stress, 0, 16.3, 0.4, 6.7, 8.4, 59.94
a, g428acn2_030_AMD.par, Middle_word, ITJ, no_pause, p_stress, 0, 16.3, 1.1, 6.7, 8.4, 99.94
a, g428acn2_030_AMD.par, Middle_word, PWS, no_pause, p_stress, 0, 16.3, 1.3, 6.7, 8.4, 49.94
a, g428acn2_030_AMD.par, Middle_word, ART, no_pause, none, 0, 16.3, 0.9, 6.7, 8.4, 79.94
a, g428acn2_030_AMD.par, Middle_word, NE, no_pause, p_stress, 0, 16.3, 0.9, 6.7, 8.4, 29.94
a, g428acn2_030_AMD.par, End_word, VVINF, no_pause, p_stress, 0, 16.3, 1.3, 6.7, 8.4, 59.94
a, g431acn1_002_AMC.par, Middle_word, VVFIN, no_pause, p_stress, 0, 11.9, 0.9, 4.6, 5.9, 39.94
a, g431acn1_007_AMC.par, Start_word, ADV, no_pause, p_stress, 0, 11.0, 1.1, 4.9, 6.1, 49.94
a, g431acn1_009_AMC.par, Middle_word, PIS, no_pause, p_stress, 0, 11.1, 0.9, 4.5, 5.5, 59.94
a, g431acn1_009_AMC.par, Middle_word, NN, no_pause, p_stress, 0, 11.1, 0.4, 4.5, 5.5, 109.94
a, g431acn1_009_AMC.par, Middle_word, NN, no_pause, none, 0, 11.1, 0.4, 4.5, 5.5, 159.94
a, g431acn1_009_AMC.par, Middle_word, ADJD, no_pause, p_stress, 0, 11.1, 0.5, 4.5, 5.5, 119.94
a, g431acn1_009_AMC.par, End_word, CARD, no_pause, s_stress, 0, 11.1, 0.8, 4.5, 5.5, 79.94
a, g431acn1_012_AMC.par, Start_word, ADV, near_pause, p_stress, 0, 12.4, 0.6, 5.2, 6.3, 89.94
a, g431acn1_012_AMC.par, Middle_word, CARD, no_pause, s_stress, 0, 12.4, 0.9, 5.2, 6.3, 69.94
a, g431acn1_012_AMC.par, Middle_word, APPRART, no_pause, p_stress, 0, 12.4, 1.4, 5.2, 6.3, 29.94
a, g431acn1_012_AMC.par, Middle_word, KOUS, no_pause, none, 0, 12.4, 1.2, 5.2, 6.3, 59.94
a, g431acn1_012_AMC.par, Middle_word, APPRART, no_pause, p_stress, 0, 12.4, 1.1, 5.2, 6.3, 59.94
a, g431acn1_015_AMC.par, Middle_word, ADV, no_pause, p_stress, 0, 9.7, 0.8, 4.1, 5.1, 79.94
a, g431acn1_015_AMC.par, Middle_word, ADV, no_pause, p_stress, 0, 9.7, 1.5, 4.1, 5.1, 49.94
a, g431acn1_015_AMC.par, Middle_word, VVFIN, no_pause, p_stress, 0, 9.7, 0.9, 4.1, 5.1, 29.94
a, g431acn1_015_AMC.par, Middle_word, PIDAT, no_pause, p_stress, 0, 9.7, 0.4, 4.1, 5.1, 69.94
a, g431acn1_018_AMC.par, Start_word, PDS, no_pause, none, 0, 9.8, 0.6, 4.2, 5.9, 49.94
a, g431acn1_020_AMC.par, End_word, PDS, no_pause, none, 0, 10.6, 0.7, 4.8, 5.9, 89.94
a, g431acn1_022_AMC.par, Start_word, PDS, near_pause, none, 0, 12.9, 0.9, 5.8, 7.4, 69.94
a, g431acn1_022_AMC.par, Middle_word, ITJ, no_pause, none, 0, 12.9, 0.9, 5.8, 7.4, 69.94
a, g431acn1_022_AMC.par, Middle_word, ADV, no_pause, p_stress, 0, 12.9, 1.1, 5.8, 7.4, 79.94
a, g431acn1_022_AMC.par, Middle_word, PAV, no_pause, none, 0, 12.9, 0.6, 5.8, 7.4, 59.94
a, g431acn1_024_AMC.par, Start_word, ADV, no_pause, p_stress, 1, 6.5, 0.6, 2.2, 2.2, 89.94
a, g431acn1_026_AMC.par, Middle_word, PDS, no_pause, none, 0, 12.0, 1.2, 4.7, 5.7, 49.94
a, g431acn1_026_AMC.par, End_word, ADJD, no_pause, p_stress, 0, 12.0, 0.4, 4.7, 5.7, 99.94
a, g431acn1_028_AMC.par, Start_word, ADV, no_pause, p_stress, 0, 9.2, 0.9, 3.9, 5.1, 99.94
a, g431acn1_028_AMC.par, Middle_word, APPRART, no_pause, p_stress, 0, 9.2, 0.8, 3.9, 5.1, 99.94
a, g431acn1_028_AMC.par, End_word, APPRART, no_pause, p_stress, 0, 9.2, 0.6, 3.9, 5.1, 129.94
a, g431acn1_030_AMC.par, Middle_word, CARD, no_pause, s_stress, 0, 10.4, 0.7, 4.0, 4.3, 69.94
a, g431acn1_030_AMC.par, End_word, PAV, no_pause, none, 0, 10.4, 0.8, 4.0, 4.3, 99.94
a, g431acn2_001_AMD.par, Start_word, ITJ, no_pause, p_stress, 0, 10.4, 0.9, 5.6, 5.6, 89.94
a, g431acn2_003_AMD.par, Middle_word, NN, no_pause, none, 0, 14.3, 0.8, 5.9, 8.4, 59.94
a, g431acn2_003_AMD.par, Middle_word, ADJD, no_pause, p_stress, 0, 14.3, 0.6, 5.9, 8.4, 89.94
a, g431acn2_006_AMD.par, Middle_word, PAV, no_pause, none, 0, 15.9, 1.0, 6.1, 8.5, 139.94
a, g431acn2_006_AMD.par, Middle_word, ADV, no_pause, p_stress, 0, 15.9, 1.2, 6.1, 8.5, 69.94
a, g431acn2_010_AMD.par, Start_word, ITJ, near_pause, none, 0, 17.0, 1.4, 6.9, 8.5, 49.94
a, g431acn2_010_AMD.par, Start_word, ITJ, near_pause, p_stress, 0, 17.0, 1.4, 6.9, 8.5, 149.94
a, g431acn2_010_AMD.par, Middle_word, VMFIN, no_pause, p_stress, 0, 17.0, 0.9, 6.9, 8.5, 39.94
a, g431acn2_013_AMD.par, Middle_word, ADJD, no_pause, p_stress, 0, 16.4, 0.9, 6.6, 8.6, 29.94
a, g431acn2_013_AMD.par, Middle_word, VVINF, no_pause, p_stress, 0, 16.4, 0.8, 6.6, 8.6, 179.94
a, g431acn2_013_AMD.par, Middle_word, ADV, no_pause, p_stress, 0, 16.4, 1.3, 6.6, 8.6, 59.94
a, g431acn2_013_AMD.par, Middle_word, ADJD, no_pause, none, 0, 16.4, 1.2, 6.6, 8.6, 49.94
